"","logFC","gene_id","direction"
"ENSG00000302594",1.62207395842186,"ENSG00000302594","up"
"EGR3",-1.62205650134875,"EGR3","down"
"SYNE4",-1.62132651328108,"SYNE4","down"
"PPP3CB-AS1",-1.61821675907494,"PPP3CB-AS1","down"
"ZSCAN2",1.6182105735948,"ZSCAN2","up"
"ZNF624",1.61561771815479,"ZNF624","up"
"GLIS1",-1.61417559385308,"GLIS1","down"
"RPL34-DT",-1.61417559385308,"RPL34-DT","down"
"PAX4",-1.61417559385308,"PAX4","down"
"CTAGE8",-1.61417559385308,"CTAGE8","down"
"ENSG00000303190",-1.61417559385308,"ENSG00000303190","down"
"ENSG00000269937",-1.61417559385308,"ENSG00000269937","down"
"HEY1",1.61362075453727,"HEY1","up"
"FHIT",-1.61293296238875,"FHIT","down"
"HNF1B",1.61289331469284,"HNF1B","up"
"COL24A1",1.6119745469236,"COL24A1","up"
"DPY19L2P3",1.61141816626075,"DPY19L2P3","up"
"ENSG00000298556",1.61141816626075,"ENSG00000298556","up"
"ENSG00000256969",1.61141816626075,"ENSG00000256969","up"
"STAG2-AS1",1.61141816626075,"STAG2-AS1","up"
"NLRP2",-1.61115769424864,"NLRP2","down"
"NLRP7",1.6107775379017,"NLRP7","up"
"PNMA2",1.60809178516012,"PNMA2","up"
"ENSG00000305514",1.60523296904455,"ENSG00000305514","up"
"SLC16A4",1.60523296904455,"SLC16A4","up"
"ENSG00000268288",-1.60449304045574,"ENSG00000268288","down"
"FCMR",-1.60449304045574,"FCMR","down"
"HSBP1L1",-1.60449304045574,"HSBP1L1","down"
"KCNK17",-1.60325706261969,"KCNK17","down"
"ENSG00000240497",1.60251261303886,"ENSG00000240497","up"
"CH25H",-1.60188418795298,"CH25H","down"
"TES",1.60029222777428,"TES","up"
"CADM3",-1.59735097121172,"CADM3","down"
"ENSG00000289269",-1.59735097121172,"ENSG00000289269","down"
"GEMIN7P1",-1.59735097121172,"GEMIN7P1","down"
"PCDHGB7",-1.59735097121172,"PCDHGB7","down"
"ENTPD8",-1.59735097121172,"ENTPD8","down"
"HMGB1P11",1.59679613189591,"HMGB1P11","up"
"PTPN7",1.59679613189591,"PTPN7","up"
"SLC30A10",1.59679613189591,"SLC30A10","up"
"NME9",1.59679613189591,"NME9","up"
"ANGPT1",1.59679613189591,"ANGPT1","up"
"RPL17P50",1.59679613189591,"RPL17P50","up"
"SNX15",1.59679613189591,"SNX15","up"
"ENSG00000256894",1.59679613189591,"ENSG00000256894","up"
"ENSG00000289968",1.59679613189591,"ENSG00000289968","up"
"A1BG",1.59679613189591,"A1BG","up"
"SLC12A5-AS1",1.59679613189591,"SLC12A5-AS1","up"
"FGF7P3",1.59679613189591,"FGF7P3","up"
"LRG1",-1.59499266248734,"LRG1","down"
"ATP10A",1.59393427171831,"ATP10A","up"
"TMEM100",1.59379051614029,"TMEM100","up"
"RTL9",1.59379051614029,"RTL9","up"
"TNFRSF14",-1.59186543212799,"TNFRSF14","down"
"COL8A1",-1.59186543212799,"COL8A1","down"
"ENSG00000238110",-1.59186543212799,"ENSG00000238110","down"
"ENSG00000274015",-1.59186543212799,"ENSG00000274015","down"
"JPH2",-1.59186543212799,"JPH2","down"
"MAP3K14",-1.59153364461641,"MAP3K14","down"
"SOSTDC1",1.59131059281218,"SOSTDC1","up"
"ZNF544",-1.59058743843052,"ZNF544","down"
"THSD4",-1.58905110294312,"THSD4","down"
"ENSG00000290117",-1.58751996185203,"ENSG00000290117","down"
"TAS2R15P",-1.58751996185203,"TAS2R15P","down"
"FLJ30679",-1.58751996185203,"FLJ30679","down"
"TRIM29",-1.58751996185203,"TRIM29","down"
"PRRG2",-1.58751996185203,"PRRG2","down"
"NTF4",-1.58626544434612,"NTF4","down"
"CALCB",-1.5860798588767,"CALCB","down"
"USP34-DT",1.58546971422312,"USP34-DT","up"
"IRX6",1.58460427026142,"IRX6","up"
"ARHGEF33",-1.5839925883567,"ARHGEF33","down"
"ENSG00000287104",-1.5839925883567,"ENSG00000287104","down"
"FOXD1",-1.5839925883567,"FOXD1","down"
"ENSG00000285712",-1.5839925883567,"ENSG00000285712","down"
"FAT2",-1.58145820906482,"FAT2","down"
"MT1X",1.58131208874946,"MT1X","up"
"PPP1R3B",-1.58119536059772,"PPP1R3B","down"
"HGF",-1.58107215205399,"HGF","down"
"ENSG00000309896",-1.57861440863013,"ENSG00000309896","down"
"EDN3",-1.57861440863013,"EDN3","down"
"SBK3",-1.57718138637088,"SBK3","down"
"LOH12CR2",1.57706666146998,"LOH12CR2","up"
"ENSG00000260855",-1.57651746779455,"ENSG00000260855","down"
"ALDH3B1",-1.57651746779455,"ALDH3B1","down"
"CGB7",-1.57651746779455,"CGB7","down"
"PCDH15",1.57621851621281,"PCDH15","up"
"SLC44A5",1.57608903652587,"SLC44A5","up"
"TMEM130",-1.57572387886354,"TMEM130","down"
"NPC1L1",-1.57470731066763,"NPC1L1","down"
"TAGLN2P1",-1.57470731066763,"TAGLN2P1","down"
"ENSG00000289494",-1.57470731066763,"ENSG00000289494","down"
"FZD10-AS1",1.57428287856884,"FZD10-AS1","up"
"CNTNAP3B",1.57348048976012,"CNTNAP3B","up"
"NRG2",-1.5731288695464,"NRG2","down"
"GAB3",-1.5731288695464,"GAB3","down"
"ENSG00000283183",1.57257403023059,"ENSG00000283183","up"
"KCNH7",1.5714182560523,"KCNH7","up"
"SEC14L5",-1.57125431593415,"SEC14L5","down"
"TSPAN18",1.5710119139526,"TSPAN18","up"
"RAB27B",-1.56842378574822,"RAB27B","down"
"IL17RD",1.56715494713996,"IL17RD","up"
"ETS1",1.56626222935904,"ETS1","up"
"CD74",-1.56563346920228,"CD74","down"
"SALL3",1.56556688056405,"SALL3","up"
"ENSG00000239906",1.56543196098657,"ENSG00000239906","up"
"ENSG00000260179",1.56543196098657,"ENSG00000260179","up"
"ERRFI1-DT",1.56543196098657,"ERRFI1-DT","up"
"U3",1.56543196098657,"U3","up"
"ENSG00000294203",1.56543196098657,"ENSG00000294203","up"
"MIR6739",1.56543196098657,"MIR6739","up"
"SRD5A2",1.56543196098657,"SRD5A2","up"
"ENSG00000303882",1.56543196098657,"ENSG00000303882","up"
"ENSG00000290110",1.56543196098657,"ENSG00000290110","up"
"ENSG00000277948",1.56543196098657,"ENSG00000277948","up"
"ENSG00000300521",1.56543196098657,"ENSG00000300521","up"
"ENSG00000303347",1.56543196098657,"ENSG00000303347","up"
"ENSG00000288857",1.56543196098657,"ENSG00000288857","up"
"SRGAP3-AS4",1.56543196098657,"SRGAP3-AS4","up"
"ENSG00000272660",1.56543196098657,"ENSG00000272660","up"
"GMNC",1.56543196098657,"GMNC","up"
"ENSG00000309478",1.56543196098657,"ENSG00000309478","up"
"ENSG00000245748",1.56543196098657,"ENSG00000245748","up"
"LINC01182",1.56543196098657,"LINC01182","up"
"LINC02928",1.56543196098657,"LINC02928","up"
"ALB",1.56543196098657,"ALB","up"
"ENSG00000227803",1.56543196098657,"ENSG00000227803","up"
"ENSG00000303966",1.56543196098657,"ENSG00000303966","up"
"TAGAP",1.56543196098657,"TAGAP","up"
"ENSG00000261019",1.56543196098657,"ENSG00000261019","up"
"DTX2P1",1.56543196098657,"DTX2P1","up"
"SRI-AS1",1.56543196098657,"SRI-AS1","up"
"ENSG00000235077",1.56543196098657,"ENSG00000235077","up"
"RN7SL521P",1.56543196098657,"RN7SL521P","up"
"ENSG00000303109",1.56543196098657,"ENSG00000303109","up"
"ZNF705D",1.56543196098657,"ZNF705D","up"
"ENSG00000188512",1.56543196098657,"ENSG00000188512","up"
"ENSG00000308060",1.56543196098657,"ENSG00000308060","up"
"ENSG00000296162",1.56543196098657,"ENSG00000296162","up"
"SCARNA8",1.56543196098657,"SCARNA8","up"
"ENSG00000305240",1.56543196098657,"ENSG00000305240","up"
"ENSG00000197550",1.56543196098657,"ENSG00000197550","up"
"ENSG00000294550",1.56543196098657,"ENSG00000294550","up"
"ENSG00000297474",1.56543196098657,"ENSG00000297474","up"
"ENSG00000176868",1.56543196098657,"ENSG00000176868","up"
"ENSG00000304739",1.56543196098657,"ENSG00000304739","up"
"DUSP5-DT",1.56543196098657,"DUSP5-DT","up"
"ENSG00000258114",1.56543196098657,"ENSG00000258114","up"
"ADGRA1",1.56543196098657,"ADGRA1","up"
"OR52N4",1.56543196098657,"OR52N4","up"
"C11orf16",1.56543196098657,"C11orf16","up"
"ENSG00000288043",1.56543196098657,"ENSG00000288043","up"
"LGR5",1.56543196098657,"LGR5","up"
"ENSG00000302609",1.56543196098657,"ENSG00000302609","up"
"LINC01498",1.56543196098657,"LINC01498","up"
"ENSG00000256299",1.56543196098657,"ENSG00000256299","up"
"ENSG00000295607",1.56543196098657,"ENSG00000295607","up"
"FOXA1",1.56543196098657,"FOXA1","up"
"ENSG00000270062",1.56543196098657,"ENSG00000270062","up"
"ENSG00000306652",1.56543196098657,"ENSG00000306652","up"
"GSC",1.56543196098657,"GSC","up"
"ENSG00000259993",1.56543196098657,"ENSG00000259993","up"
"ENSG00000307201",1.56543196098657,"ENSG00000307201","up"
"ENSG00000296767",1.56543196098657,"ENSG00000296767","up"
"CARHSP1-DT",1.56543196098657,"CARHSP1-DT","up"
"CACNG3",1.56543196098657,"CACNG3","up"
"SNORD3A",1.56543196098657,"SNORD3A","up"
"ZNF652-AS1",1.56543196098657,"ZNF652-AS1","up"
"ENSG00000302426",1.56543196098657,"ENSG00000302426","up"
"ENSG00000264659",1.56543196098657,"ENSG00000264659","up"
"ENSG00000267543",1.56543196098657,"ENSG00000267543","up"
"TXNDC2",1.56543196098657,"TXNDC2","up"
"ENSG00000267952",1.56543196098657,"ENSG00000267952","up"
"LINC00906",1.56543196098657,"LINC00906","up"
"ENSG00000276445",1.56543196098657,"ENSG00000276445","up"
"ENSG00000307301",1.56543196098657,"ENSG00000307301","up"
"ENSG00000298273",1.56543196098657,"ENSG00000298273","up"
"CASS4",1.56543196098657,"CASS4","up"
"ENSG00000286018",1.56543196098657,"ENSG00000286018","up"
"DDTL",1.56543196098657,"DDTL","up"
"ENSG00000228933",1.56543196098657,"ENSG00000228933","up"
"ENSG00000230105",1.56543196098657,"ENSG00000230105","up"
"ENSG00000297011",1.56543196098657,"ENSG00000297011","up"
"MT-TS1",1.56543196098657,"MT-TS1","up"
"SLC6A20",1.56543196098657,"SLC6A20","up"
"ENSG00000299332",1.56543196098657,"ENSG00000299332","up"
"ENSG00000283128",1.56543196098657,"ENSG00000283128","up"
"IDI2-AS1",1.56543196098657,"IDI2-AS1","up"
"ENSG00000302338",1.56543196098657,"ENSG00000302338","up"
"NPIPP1",1.56543196098657,"NPIPP1","up"
"NDRG1",1.56543196098657,"NDRG1","up"
"LINC01686",-1.56531201308667,"LINC01686","down"
"SCN7A",-1.56531201308667,"SCN7A","down"
"SMARCA2",1.56493254253385,"SMARCA2","up"
"ZNF185",-1.56437742330606,"ZNF185","down"
"LAD1",-1.56429150628723,"LAD1","down"
"VSTM5",-1.56359178827131,"VSTM5","down"
"ENSG00000258072",-1.56359178827131,"ENSG00000258072","down"
"DOCK2",-1.56349078749831,"DOCK2","down"
"KRT19",-1.56349078749831,"KRT19","down"
"PCDHB13",-1.56310140925881,"PCDHB13","down"
"ENSG00000274248",-1.56310140925881,"ENSG00000274248","down"
"AK4P3",1.56070180907418,"AK4P3","up"
"HYAL1",-1.56007562157063,"HYAL1","down"
"MMP17",1.55974365380119,"MMP17","up"
"BCLAF3",1.55959769615708,"BCLAF3","up"
"DOCK3",-1.5589911641969,"DOCK3","down"
"MACROH2A1",1.55858459948,"MACROH2A1","up"
"ENSG00000231856",-1.55778090521297,"ENSG00000231856","down"
"NQO1",1.55777391953857,"NQO1","up"
"LINC00678",1.5573243331206,"LINC00678","up"
"HS3ST4",1.5555883745451,"HS3ST4","up"
"ITPR2",1.55294265519532,"ITPR2","up"
"LITAF",-1.5525594937925,"LITAF","down"
"SDC2",-1.55254487306945,"SDC2","down"
"ENSG00000288999",1.55231646119631,"ENSG00000288999","up"
"HES7",1.55231646119631,"HES7","up"
"NID2",-1.55219949759948,"NID2","down"
"CSRP1",1.55104086868095,"CSRP1","up"
"NXPH4",1.5508381005793,"NXPH4","up"
"ANXA2R-OT1",1.54756554019306,"ANXA2R-OT1","up"
"DPPA3",1.54756554019306,"DPPA3","up"
"PKD1L2",-1.54751198968784,"PKD1L2","down"
"TRIM9",1.54687614195833,"TRIM9","up"
"TRIM24",-1.54678390102533,"TRIM24","down"
"NACAD",-1.54652218986967,"NACAD","down"
"ENSG00000309573",1.54641758306793,"ENSG00000309573","up"
"GLB1L2",1.54641758306793,"GLB1L2","up"
"IQSEC3",-1.5453838790635,"IQSEC3","down"
"DGKG",1.54511197660698,"DGKG","up"
"ENSG00000309751",1.54511197660698,"ENSG00000309751","up"
"ENSG00000296655",1.54511197660698,"ENSG00000296655","up"
"TARDBPP2",1.54511197660698,"TARDBPP2","up"
"ENSG00000288795",1.54511197660698,"ENSG00000288795","up"
"RRM2P3",1.54511197660698,"RRM2P3","up"
"ERICH2-DT",-1.54302482875559,"ERICH2-DT","down"
"LRRK2",1.54187723300768,"LRRK2","up"
"ENSG00000279196",1.54187723300768,"ENSG00000279196","up"
"PEX5L",1.54171306652583,"PEX5L","up"
"ACOT1",-1.54064655843111,"ACOT1","down"
"LRRTM3",1.54055729234754,"LRRTM3","up"
"ENSG00000230303",-1.53984948932747,"ENSG00000230303","down"
"MYBPC2",-1.53930287589297,"MYBPC2","down"
"LBX2-AS1",-1.53776692665493,"LBX2-AS1","down"
"TINCR",-1.53654099208362,"TINCR","down"
"ENPP2",1.53635903679026,"ENPP2","up"
"IGFBP3",-1.53613050985473,"IGFBP3","down"
"TAFA3",-1.53583139721366,"TAFA3","down"
"MFSD2B",-1.53524825450528,"MFSD2B","down"
"ENSG00000308814",1.53512212682931,"ENSG00000308814","up"
"SLC9B1",-1.53317143786897,"SLC9B1","down"
"ENSG00000228204",-1.53317143786897,"ENSG00000228204","down"
"ENSG00000272720",-1.53317143786897,"ENSG00000272720","down"
"ENSG00000248605",1.53277357268211,"ENSG00000248605","up"
"TTC22",-1.5323432546999,"TTC22","down"
"LAMP3",-1.53142957826602,"LAMP3","down"
"PTPN21",-1.53107712833571,"PTPN21","down"
"RPS3AP38",1.5308747389502,"RPS3AP38","up"
"GPR83",1.5308747389502,"GPR83","up"
"ENSG00000280327",1.5308747389502,"ENSG00000280327","up"
"LINC00954",-1.53041644968443,"LINC00954","down"
"LY6S-AS1",-1.52928669626657,"LY6S-AS1","down"
"TNFRSF11A",-1.52928669626657,"TNFRSF11A","down"
"FOXD3-AS1",1.52918143471721,"FOXD3-AS1","up"
"ENSG00000299339",-1.52801895010336,"ENSG00000299339","down"
"HPD",-1.52801895010336,"HPD","down"
"UPK3A",-1.52801895010336,"UPK3A","down"
"ENSG00000291054",1.52755756169061,"ENSG00000291054","up"
"SAMD11",-1.52627709050041,"SAMD11","down"
"PCDHB4",-1.52495427547053,"PCDHB4","down"
"CALHM1",-1.52495427547053,"CALHM1","down"
"CEND1",-1.52481928014519,"CEND1","down"
"LIX1L",1.52456556690872,"LIX1L","up"
"CTF1",1.52450169693169,"CTF1","up"
"ENSG00000286873",-1.52307820883309,"ENSG00000286873","down"
"ARID3C",-1.52307820883309,"ARID3C","down"
"UCMA",-1.52307820883309,"UCMA","down"
"ENSG00000261613",-1.52307820883309,"ENSG00000261613","down"
"VAV1",-1.52218545197237,"VAV1","down"
"BVES-AS1",-1.52089891077385,"BVES-AS1","down"
"GK4P",1.52088705040343,"GK4P","up"
"GPR45",1.52034407145804,"GPR45","up"
"PRR3P1",1.52034407145804,"PRR3P1","up"
"ENSG00000303879",1.52034407145804,"ENSG00000303879","up"
"NPR3",1.52034407145804,"NPR3","up"
"FAM81B",1.52034407145804,"FAM81B","up"
"GPR150",1.52034407145804,"GPR150","up"
"ENSG00000287814",1.52034407145804,"ENSG00000287814","up"
"H2AC17",1.52034407145804,"H2AC17","up"
"NTAN1P2",1.52034407145804,"NTAN1P2","up"
"ENSG00000286685",1.52034407145804,"ENSG00000286685","up"
"ENSG00000229273",1.52034407145804,"ENSG00000229273","up"
"ENSG00000284471",1.52034407145804,"ENSG00000284471","up"
"ENSG00000290585",1.52034407145804,"ENSG00000290585","up"
"SLC18A3",1.52034407145804,"SLC18A3","up"
"IL23A",1.52034407145804,"IL23A","up"
"ENSG00000248636",1.52034407145804,"ENSG00000248636","up"
"ENSG00000303311",1.52034407145804,"ENSG00000303311","up"
"PRKXP1",1.52034407145804,"PRKXP1","up"
"ENSG00000289171",1.52034407145804,"ENSG00000289171","up"
"CHST5",1.52034407145804,"CHST5","up"
"ENSG00000261226",1.52034407145804,"ENSG00000261226","up"
"ENSG00000278765",1.52034407145804,"ENSG00000278765","up"
"ENSG00000305450",1.52034407145804,"ENSG00000305450","up"
"ENSG00000299481",1.52034407145804,"ENSG00000299481","up"
"ENSG00000287754",1.52034407145804,"ENSG00000287754","up"
"RGS7BP",1.52034407145803,"RGS7BP","up"
"ENSG00000234286",1.52034407145803,"ENSG00000234286","up"
"GJC2",-1.51833639670602,"GJC2","down"
"LINC02323",-1.51833639670602,"LINC02323","down"
"ENSG00000289539",-1.51833639670602,"ENSG00000289539","down"
"HS6ST3",1.51741771134538,"HS6ST3","up"
"ENSG00000291003",1.51711174365135,"ENSG00000291003","up"
"ANKRD63",-1.51657055188227,"ANKRD63","down"
"TTLL10",-1.51527983827269,"TTLL10","down"
"GBP1P1",1.51524620381836,"GBP1P1","up"
"USH1G",-1.51300787710883,"USH1G","down"
"ENSG00000278962",-1.5128922580159,"ENSG00000278962","down"
"ENSG00000299284",1.51223902182098,"ENSG00000299284","up"
"ENSG00000203635",-1.51157110861873,"ENSG00000203635","down"
"ENSG00000287042",-1.51157110861873,"ENSG00000287042","down"
"CYP51A1-AS1",-1.51157110861873,"CYP51A1-AS1","down"
"ENSG00000279970",-1.51157110861873,"ENSG00000279970","down"
"CYP2A6",-1.51157110861873,"CYP2A6","down"
"ENSG00000302290",1.51083698571366,"ENSG00000302290","up"
"C10orf143",1.50834653835844,"C10orf143","up"
"AXL",-1.50753562332438,"AXL","down"
"INTS6L",1.50698568860302,"INTS6L","up"
"LY6S",-1.50697653454148,"LY6S","down"
"ENSG00000305109",-1.50697653454148,"ENSG00000305109","down"
"ENSG00000225387",-1.50697653454148,"ENSG00000225387","down"
"CFAP45",-1.50697653454148,"CFAP45","down"
"ENSG00000294418",-1.50697653454148,"ENSG00000294418","down"
"GGT5",-1.50697653454148,"GGT5","down"
"ST8SIA1",1.50580797830015,"ST8SIA1","up"
"DOCK11P1",1.50580797830015,"DOCK11P1","up"
"ZSCAN2-AS1",1.50580797830015,"ZSCAN2-AS1","up"
"LINC01414",1.50580797830015,"LINC01414","up"
"GLS",1.50578519338842,"GLS","up"
"AK4P1",1.50513765883595,"AK4P1","up"
"MYO1B-AS1",1.5049961071246,"MYO1B-AS1","up"
"OXGR1",-1.50325104495442,"OXGR1","down"
"NEK2-DT",-1.50113565595242,"NEK2-DT","down"
"ENSG00000251023",-1.50113565595242,"ENSG00000251023","down"
"ENSG00000299678",-1.50113565595242,"ENSG00000299678","down"
"GOLGA7B",-1.50113565595242,"GOLGA7B","down"
"HERC2P10",-1.50113565595242,"HERC2P10","down"
"PRSS33",-1.50113565595242,"PRSS33","down"
"ENSG00000279637",-1.50113565595242,"ENSG00000279637","down"
"ENSG00000301079",-1.50113565595242,"ENSG00000301079","down"
"ENSG00000288704",-1.50113565595242,"ENSG00000288704","down"
"CCER2",-1.50113565595242,"CCER2","down"
"CDH22",-1.50113565595242,"CDH22","down"
"COL16A1",-1.50094809199845,"COL16A1","down"
"PLA2G2A",-1.5009160007996,"PLA2G2A","down"
"LINC00622",1.50058081663661,"LINC00622","up"
"ENSG00000299456",1.50058081663661,"ENSG00000299456","up"
"ENSG00000304983",1.50058081663661,"ENSG00000304983","up"
"ENSG00000289088",1.50058081663661,"ENSG00000289088","up"
"ENSG00000271980",1.50058081663661,"ENSG00000271980","up"
"FAM153CP",1.50058081663661,"FAM153CP","up"
"ENSG00000298949",1.50058081663661,"ENSG00000298949","up"
"LGI3",1.50058081663661,"LGI3","up"
"ELOVL3",1.50058081663661,"ELOVL3","up"
"ENSG00000295785",1.50058081663661,"ENSG00000295785","up"
"ENSG00000257252",1.50058081663661,"ENSG00000257252","up"
"VWA3A",1.50058081663661,"VWA3A","up"
"ENSG00000260796",1.50058081663661,"ENSG00000260796","up"
"RPL18AP13",1.50058081663661,"RPL18AP13","up"
"ENSG00000309956",1.50058081663661,"ENSG00000309956","up"
"ENSG00000268603",1.5005808166366,"ENSG00000268603","up"
"ENSG00000295484",1.5005808166366,"ENSG00000295484","up"
"ENSG00000290960",-1.49916408743118,"ENSG00000290960","down"
"GPC3",-1.49911695920389,"GPC3","down"
"CDC14C",1.49775546436834,"CDC14C","up"
"RYR2",-1.49735236259317,"RYR2","down"
"FAM13C",1.49564683425951,"FAM13C","up"
"LRATD2",-1.49435895971751,"LRATD2","down"
"ENSG00000306886",-1.493461728067,"ENSG00000306886","down"
"F5",-1.493461728067,"F5","down"
"ENSG00000286001",-1.493461728067,"ENSG00000286001","down"
"ENSG00000308026",-1.493461728067,"ENSG00000308026","down"
"NUP153-AS1",-1.493461728067,"NUP153-AS1","down"
"ENSG00000286830",-1.493461728067,"ENSG00000286830","down"
"ENSG00000286458",-1.493461728067,"ENSG00000286458","down"
"ENSG00000294780",-1.493461728067,"ENSG00000294780","down"
"ENSG00000278385",-1.493461728067,"ENSG00000278385","down"
"ENSG00000308173",-1.493461728067,"ENSG00000308173","down"
"ENSG00000280214",-1.493461728067,"ENSG00000280214","down"
"ENSG00000296935",-1.493461728067,"ENSG00000296935","down"
"ENSG00000273091",-1.493461728067,"ENSG00000273091","down"
"APOL4",-1.493461728067,"APOL4","down"
"MEF2C",1.49328217523074,"MEF2C","up"
"CBLC",-1.49238840829316,"CBLC","down"
"SPRY2",1.49213337755196,"SPRY2","up"
"WSCD2",-1.49188845087631,"WSCD2","down"
"TOX2",1.48964128065562,"TOX2","up"
"LINC02934",1.48948310775327,"LINC02934","up"
"IL18R1",1.48948310775327,"IL18R1","up"
"SLC26A1",1.48948310775327,"SLC26A1","up"
"ENSG00000280177",1.48948310775327,"ENSG00000280177","up"
"GLTP",1.48873576676288,"GLTP","up"
"PHLDB2",1.48833380630883,"PHLDB2","up"
"NFE2",-1.48758116948671,"NFE2","down"
"SYPL2",1.48732725702203,"SYPL2","up"
"RPL17P5",-1.48685142994617,"RPL17P5","down"
"GPRC5A",1.48679151174701,"GPRC5A","up"
"ACSS2",1.48490556712781,"ACSS2","up"
"TMEM64",-1.48439721419785,"TMEM64","down"
"SYT11",-1.48293106057483,"SYT11","down"
"VGLL3",-1.48293106057483,"VGLL3","down"
"ENSG00000238260",-1.48293106057483,"ENSG00000238260","down"
"GTF2I-AS1",-1.48293106057483,"GTF2I-AS1","down"
"ENSG00000275106",-1.48293106057483,"ENSG00000275106","down"
"TAL2",-1.48293106057483,"TAL2","down"
"TMEM230P2",-1.48293106057483,"TMEM230P2","down"
"ENSG00000302691",-1.48293106057483,"ENSG00000302691","down"
"LAT",-1.48293106057483,"LAT","down"
"ENSG00000274363",-1.48293106057483,"ENSG00000274363","down"
"CCL3L3",-1.48293106057483,"CCL3L3","down"
"MRPS18CP7",-1.48293106057483,"MRPS18CP7","down"
"ENSG00000230498",1.48237622125901,"ENSG00000230498","up"
"MTHFD2P7",1.48237622125901,"MTHFD2P7","up"
"GACAT2",1.48237622125901,"GACAT2","up"
"FZD7",-1.48220341435147,"FZD7","down"
"BHLHE40",1.48197458009804,"BHLHE40","up"
"ZNF677",-1.48172647238275,"ZNF677","down"
"ENSG00000224945",1.48156435008346,"ENSG00000224945","up"
"LY75",-1.48109790271587,"LY75","down"
"IGDCC3",1.48095963182184,"IGDCC3","up"
"UCP1",1.48020103043476,"UCP1","up"
"ENSG00000296430",1.47790880513764,"ENSG00000296430","up"
"ENSG00000258053",1.47765767235648,"ENSG00000258053","up"
"PRSS46P",1.47743547998874,"PRSS46P","up"
"ZNF322P1",1.47743547998874,"ZNF322P1","up"
"IL10RA",1.47743547998874,"IL10RA","up"
"DNMT3L",1.47743547998874,"DNMT3L","up"
"NPY5R",-1.47648864946328,"NPY5R","down"
"MLLT3",1.4762146101321,"MLLT3","up"
"NPPC",1.473801485521,"NPPC","up"
"NEURL1",-1.47342397483045,"NEURL1","down"
"H2BC7",1.47101635909447,"H2BC7","up"
