"","logFC","gene_id","direction"
"ATOH7",-0.690728659893226,"ATOH7","down"
"GPR132",-0.690728659893226,"GPR132","down"
"DNAAF4",-0.690728659893226,"DNAAF4","down"
"VSIG10L-AS1",-0.690728659893226,"VSIG10L-AS1","down"
"ENSG00000290812",-0.690345270297324,"ENSG00000290812","down"
"MED28",0.690268032163141,"MED28","up"
"ZNF827",0.690267691709277,"ZNF827","up"
"HSPB1",0.689854778162933,"HSPB1","up"
"NHERF2",-0.689794801107717,"NHERF2","down"
"FUT2",-0.689678854468777,"FUT2","down"
"CCDC184",0.68963020438226,"CCDC184","up"
"ATP4A",-0.689332052774586,"ATP4A","down"
"AMIGO1",-0.689262878674032,"AMIGO1","down"
"OXCT1",0.689213002671615,"OXCT1","up"
"HSPH1",0.688798268453779,"HSPH1","up"
"CNTNAP1",-0.688795658946328,"CNTNAP1","down"
"SNHG30",0.688684647790411,"SNHG30","up"
"HAS2",0.688608776228438,"HAS2","up"
"TOP3B",0.688250498012863,"TOP3B","up"
"POMC",-0.688232647089156,"POMC","down"
"ENSG00000279145",-0.688232647089156,"ENSG00000279145","down"
"C12orf76",-0.688232647089156,"C12orf76","down"
"ABHD3",-0.687875304272629,"ABHD3","down"
"BBS1",0.687782963360504,"BBS1","up"
"RNU6-48P",0.687782963360504,"RNU6-48P","up"
"ENSG00000232335",0.687782963360504,"ENSG00000232335","up"
"HSPA5P1",0.687782963360504,"HSPA5P1","up"
"ENSG00000226438",0.687782963360504,"ENSG00000226438","up"
"MYCL-AS1",0.687782963360504,"MYCL-AS1","up"
"MROH7",0.687782963360504,"MROH7","up"
"ZRANB2-AS1",0.687782963360504,"ZRANB2-AS1","up"
"GBP1",0.687782963360504,"GBP1","up"
"ENSG00000301166",0.687782963360504,"ENSG00000301166","up"
"ENSG00000305887",0.687782963360504,"ENSG00000305887","up"
"ENSG00000308507",0.687782963360504,"ENSG00000308507","up"
"ENSG00000230186",0.687782963360504,"ENSG00000230186","up"
"ENSG00000306413",0.687782963360504,"ENSG00000306413","up"
"ENSG00000294203",0.687782963360504,"ENSG00000294203","up"
"PPIAL4C",0.687782963360504,"PPIAL4C","up"
"RNU2-17P",0.687782963360504,"RNU2-17P","up"
"RN7SL600P",0.687782963360504,"RN7SL600P","up"
"ENSG00000237588",0.687782963360504,"ENSG00000237588","up"
"ENSG00000287218",0.687782963360504,"ENSG00000287218","up"
"ENSG00000288674",0.687782963360504,"ENSG00000288674","up"
"ENSG00000298524",0.687782963360504,"ENSG00000298524","up"
"ENSG00000308951",0.687782963360504,"ENSG00000308951","up"
"ENSG00000286360",0.687782963360504,"ENSG00000286360","up"
"ENSG00000300592",0.687782963360504,"ENSG00000300592","up"
"ENSG00000290110",0.687782963360504,"ENSG00000290110","up"
"LYG2",0.687782963360504,"LYG2","up"
"ENSG00000270557",0.687782963360504,"ENSG00000270557","up"
"ENSG00000307374",0.687782963360504,"ENSG00000307374","up"
"ENSG00000227098",0.687782963360504,"ENSG00000227098","up"
"ENSG00000303717",0.687782963360504,"ENSG00000303717","up"
"ENSG00000301575",0.687782963360504,"ENSG00000301575","up"
"ENSG00000273113",0.687782963360504,"ENSG00000273113","up"
"ENSG00000288831",0.687782963360504,"ENSG00000288831","up"
"RN7SL217P",0.687782963360504,"RN7SL217P","up"
"ENSG00000294156",0.687782963360504,"ENSG00000294156","up"
"FOXP1-DT",0.687782963360504,"FOXP1-DT","up"
"ENSG00000286447",0.687782963360504,"ENSG00000286447","up"
"CCDC54-AS1",0.687782963360504,"CCDC54-AS1","up"
"ENSG00000303317",0.687782963360504,"ENSG00000303317","up"
"ENSG00000293512",0.687782963360504,"ENSG00000293512","up"
"CLSTN2-AS1",0.687782963360504,"CLSTN2-AS1","up"
"ENSG00000269984",0.687782963360504,"ENSG00000269984","up"
"ENSG00000294247",0.687782963360504,"ENSG00000294247","up"
"ENSG00000293496",0.687782963360504,"ENSG00000293496","up"
"LINC01182",0.687782963360504,"LINC01182","up"
"ENSG00000298600",0.687782963360504,"ENSG00000298600","up"
"ENSG00000299902",0.687782963360504,"ENSG00000299902","up"
"LINC02506",0.687782963360504,"LINC02506","up"
"ENSG00000287262",0.687782963360504,"ENSG00000287262","up"
"CXXC4-AS1",0.687782963360504,"CXXC4-AS1","up"
"NDST3",0.687782963360504,"NDST3","up"
"ENSG00000296611",0.687782963360504,"ENSG00000296611","up"
"SLC7A11-AS1",0.687782963360504,"SLC7A11-AS1","up"
"PSME2P3",0.687782963360504,"PSME2P3","up"
"ENSG00000287349",0.687782963360504,"ENSG00000287349","up"
"ENSG00000310020",0.687782963360504,"ENSG00000310020","up"
"ENSG00000279908",0.687782963360504,"ENSG00000279908","up"
"ROPN1L-AS1",0.687782963360504,"ROPN1L-AS1","up"
"ENSG00000286271",0.687782963360504,"ENSG00000286271","up"
"NIM1K",0.687782963360504,"NIM1K","up"
"ENSG00000301234",0.687782963360504,"ENSG00000301234","up"
"LINC02106",0.687782963360504,"LINC02106","up"
"ENSG00000306075",0.687782963360504,"ENSG00000306075","up"
"ENSG00000295746",0.687782963360504,"ENSG00000295746","up"
"ENSG00000289260",0.687782963360504,"ENSG00000289260","up"
"XBP1P1",0.687782963360504,"XBP1P1","up"
"ENSG00000299066",0.687782963360504,"ENSG00000299066","up"
"ATP10B",0.687782963360504,"ATP10B","up"
"FOXI1",0.687782963360504,"FOXI1","up"
"ENSG00000289390",0.687782963360504,"ENSG00000289390","up"
"TRIM7-AS1",0.687782963360504,"TRIM7-AS1","up"
"ENSG00000272379",0.687782963360504,"ENSG00000272379","up"
"ENSG00000290055",0.687782963360504,"ENSG00000290055","up"
"SNORD117",0.687782963360504,"SNORD117","up"
"LTA",0.687782963360504,"LTA","up"
"ENSG00000289375",0.687782963360504,"ENSG00000289375","up"
"ENSG00000263020",0.687782963360504,"ENSG00000263020","up"
"HLA-DQB2",0.687782963360504,"HLA-DQB2","up"
"COL19A1",0.687782963360504,"COL19A1","up"
"ENSG00000217060",0.687782963360504,"ENSG00000217060","up"
"ENSG00000286616",0.687782963360504,"ENSG00000286616","up"
"RNA5SP217",0.687782963360504,"RNA5SP217","up"
"LINC01625",0.687782963360504,"LINC01625","up"
"ENSG00000308521",0.687782963360504,"ENSG00000308521","up"
"ENSG00000285991",0.687782963360504,"ENSG00000285991","up"
"ENSG00000189316",0.687782963360504,"ENSG00000189316","up"
"ENSG00000272950",0.687782963360504,"ENSG00000272950","up"
"ENSG00000288976",0.687782963360504,"ENSG00000288976","up"
"DCAF13P1",0.687782963360504,"DCAF13P1","up"
"SLC26A4",0.687782963360504,"SLC26A4","up"
"ENSG00000294998",0.687782963360504,"ENSG00000294998","up"
"TMEM140",0.687782963360504,"TMEM140","up"
"ENSG00000291149",0.687782963360504,"ENSG00000291149","up"
"ENSG00000287636",0.687782963360504,"ENSG00000287636","up"
"ENSG00000299395",0.687782963360504,"ENSG00000299395","up"
"ENSG00000310074",0.687782963360504,"ENSG00000310074","up"
"FABP5P3",0.687782963360504,"FABP5P3","up"
"ENSG00000253363",0.687782963360504,"ENSG00000253363","up"
"GPAT4-AS1",0.687782963360504,"GPAT4-AS1","up"
"CDC42P3",0.687782963360504,"CDC42P3","up"
"ENSG00000306240",0.687782963360504,"ENSG00000306240","up"
"ENSG00000308900",0.687782963360504,"ENSG00000308900","up"
"ENSG00000303992",0.687782963360504,"ENSG00000303992","up"
"ENSG00000286835",0.687782963360504,"ENSG00000286835","up"
"ENSG00000307073",0.687782963360504,"ENSG00000307073","up"
"ENSG00000303903",0.687782963360504,"ENSG00000303903","up"
"COL5A1-AS1",0.687782963360504,"COL5A1-AS1","up"
"ENSG00000213994",0.687782963360504,"ENSG00000213994","up"
"BMS1P2",0.687782963360504,"BMS1P2","up"
"ENSG00000298889",0.687782963360504,"ENSG00000298889","up"
"CHAT",0.687782963360504,"CHAT","up"
"CABCOCO1",0.687782963360504,"CABCOCO1","up"
"ENSG00000244733",0.687782963360504,"ENSG00000244733","up"
"ENSG00000298616",0.687782963360504,"ENSG00000298616","up"
"BLNK",0.687782963360504,"BLNK","up"
"ENSG00000305493",0.687782963360504,"ENSG00000305493","up"
"MIR4482",0.687782963360504,"MIR4482","up"
"ENSG00000301878",0.687782963360504,"ENSG00000301878","up"
"ENSG00000291144",0.687782963360504,"ENSG00000291144","up"
"ENSG00000254452",0.687782963360504,"ENSG00000254452","up"
"ENSG00000298311",0.687782963360504,"ENSG00000298311","up"
"B3GNT6",0.687782963360504,"B3GNT6","up"
"GAPDHP70",0.687782963360504,"GAPDHP70","up"
"ENSG00000255608",0.687782963360504,"ENSG00000255608","up"
"ENSG00000300918",0.687782963360504,"ENSG00000300918","up"
"ENSG00000255572",0.687782963360504,"ENSG00000255572","up"
"ENSG00000247903",0.687782963360504,"ENSG00000247903","up"
"ENSG00000275476",0.687782963360504,"ENSG00000275476","up"
"RPL13AP22",0.687782963360504,"RPL13AP22","up"
"ENSG00000274105",0.687782963360504,"ENSG00000274105","up"
"RNU6-574P",0.687782963360504,"RNU6-574P","up"
"ENSG00000289173",0.687782963360504,"ENSG00000289173","up"
"MKRN9P",0.687782963360504,"MKRN9P","up"
"ENSG00000289384",0.687782963360504,"ENSG00000289384","up"
"ENSG00000308072",0.687782963360504,"ENSG00000308072","up"
"SNRPF-DT",0.687782963360504,"SNRPF-DT","up"
"ENSG00000300902",0.687782963360504,"ENSG00000300902","up"
"PMCH",0.687782963360504,"PMCH","up"
"ENSG00000274227",0.687782963360504,"ENSG00000274227","up"
"ENSG00000274191",0.687782963360504,"ENSG00000274191","up"
"SNORA9B",0.687782963360504,"SNORA9B","up"
"ENSG00000286791",0.687782963360504,"ENSG00000286791","up"
"ENSG00000277186",0.687782963360504,"ENSG00000277186","up"
"ZDHHC20-IT1",0.687782963360504,"ZDHHC20-IT1","up"
"ENSG00000296459",0.687782963360504,"ENSG00000296459","up"
"ENSG00000294712",0.687782963360504,"ENSG00000294712","up"
"ENSG00000306783",0.687782963360504,"ENSG00000306783","up"
"CTAGE3P",0.687782963360504,"CTAGE3P","up"
"ENSG00000297284",0.687782963360504,"ENSG00000297284","up"
"ENSG00000276704",0.687782963360504,"ENSG00000276704","up"
"ENSG00000275741",0.687782963360504,"ENSG00000275741","up"
"ENSG00000285608",0.687782963360504,"ENSG00000285608","up"
"ENSG00000289111",0.687782963360504,"ENSG00000289111","up"
"RPL12P6",0.687782963360504,"RPL12P6","up"
"ENSG00000285830",0.687782963360504,"ENSG00000285830","up"
"ENSG00000259502",0.687782963360504,"ENSG00000259502","up"
"DPF3",0.687782963360504,"DPF3","up"
"ENSG00000294961",0.687782963360504,"ENSG00000294961","up"
"ENSG00000287439",0.687782963360504,"ENSG00000287439","up"
"ENSG00000259469",0.687782963360504,"ENSG00000259469","up"
"EEF1A1P22",0.687782963360504,"EEF1A1P22","up"
"ENSG00000296197",0.687782963360504,"ENSG00000296197","up"
"ENSG00000273920",0.687782963360504,"ENSG00000273920","up"
"ABCA17P",0.687782963360504,"ABCA17P","up"
"ENSG00000279901",0.687782963360504,"ENSG00000279901","up"
"CARHSP1-DT",0.687782963360504,"CARHSP1-DT","up"
"ENSG00000260714",0.687782963360504,"ENSG00000260714","up"
"ENSG00000304930",0.687782963360504,"ENSG00000304930","up"
"ENSG00000279569",0.687782963360504,"ENSG00000279569","up"
"PCHILR",0.687782963360504,"PCHILR","up"
"ENSG00000277597",0.687782963360504,"ENSG00000277597","up"
"MYH8",0.687782963360504,"MYH8","up"
"KCTD9P1",0.687782963360504,"KCTD9P1","up"
"ENSG00000288923",0.687782963360504,"ENSG00000288923","up"
"ALDOC-AS1",0.687782963360504,"ALDOC-AS1","up"
"ENSG00000231421",0.687782963360504,"ENSG00000231421","up"
"RARA-AS1",0.687782963360504,"RARA-AS1","up"
"MEOX1",0.687782963360504,"MEOX1","up"
"ENSG00000262539",0.687782963360504,"ENSG00000262539","up"
"LINC02073",0.687782963360504,"LINC02073","up"
"ENSG00000302377",0.687782963360504,"ENSG00000302377","up"
"ENSG00000264659",0.687782963360504,"ENSG00000264659","up"
"ENSG00000298000",0.687782963360504,"ENSG00000298000","up"
"ENSG00000308818",0.687782963360504,"ENSG00000308818","up"
"ENSG00000265417",0.687782963360504,"ENSG00000265417","up"
"ENSG00000296872",0.687782963360504,"ENSG00000296872","up"
"ENSG00000308088",0.687782963360504,"ENSG00000308088","up"
"ENSG00000279074",0.687782963360504,"ENSG00000279074","up"
"ENSG00000267724",0.687782963360504,"ENSG00000267724","up"
"ENSG00000304553",0.687782963360504,"ENSG00000304553","up"
"ENSG00000287961",0.687782963360504,"ENSG00000287961","up"
"ENSG00000295582",0.687782963360504,"ENSG00000295582","up"
"ENSG00000309037",0.687782963360504,"ENSG00000309037","up"
"LINC03085",0.687782963360504,"LINC03085","up"
"TYROBP",0.687782963360504,"TYROBP","up"
"ENSG00000299344",0.687782963360504,"ENSG00000299344","up"
"ENSG00000298273",0.687782963360504,"ENSG00000298273","up"
"ENSG00000300777",0.687782963360504,"ENSG00000300777","up"
"ENSG00000269533",0.687782963360504,"ENSG00000269533","up"
"ENSG00000303766",0.687782963360504,"ENSG00000303766","up"
"ENSG00000308339",0.687782963360504,"ENSG00000308339","up"
"C20orf144",0.687782963360504,"C20orf144","up"
"ENSG00000298755",0.687782963360504,"ENSG00000298755","up"
"BTF3P6",0.687782963360504,"BTF3P6","up"
"ENSG00000304875",0.687782963360504,"ENSG00000304875","up"
"RNY1P9",0.687782963360504,"RNY1P9","up"
"ENSG00000309998",0.687782963360504,"ENSG00000309998","up"
"ENSG00000280445",0.687782963360504,"ENSG00000280445","up"
"ENSG00000302057",0.687782963360504,"ENSG00000302057","up"
"MORC2-AS1",0.687782963360504,"MORC2-AS1","up"
"ENSG00000240591",0.687782963360504,"ENSG00000240591","up"
"ENSG00000295325",0.687782963360504,"ENSG00000295325","up"
"VCX2",0.687782963360504,"VCX2","up"
"ENSG00000228933",0.687782963360504,"ENSG00000228933","up"
"ENSG00000294091",0.687782963360504,"ENSG00000294091","up"
"ENSG00000289038",0.687782963360504,"ENSG00000289038","up"
"NANOGNBP3",0.687782963360504,"NANOGNBP3","up"
"TEX13C",0.687782963360504,"TEX13C","up"
"ENSG00000286650",0.687782963360504,"ENSG00000286650","up"
"RASSF5",0.687782963360504,"RASSF5","up"
"ENSG00000234352",0.687782963360504,"ENSG00000234352","up"
"ENSG00000261338",0.687782963360504,"ENSG00000261338","up"
"TLE1-DT",0.687782963360504,"TLE1-DT","up"
"ENSG00000255537",0.687782963360504,"ENSG00000255537","up"
"ENSG00000278356",0.687782963360504,"ENSG00000278356","up"
"PHF10P2",0.687782963360504,"PHF10P2","up"
"USP12PX",0.687782963360504,"USP12PX","up"
"SCN11A",0.687782963360504,"SCN11A","up"
"ENSG00000287516",0.687782963360504,"ENSG00000287516","up"
"ENSG00000288988",0.687782963360504,"ENSG00000288988","up"
"EEFSEC",0.687782963360504,"EEFSEC","up"
"ENSG00000301802",0.687782963360504,"ENSG00000301802","up"
"ENSG00000308425",0.687782963360504,"ENSG00000308425","up"
"ENSG00000272744",0.687782963360504,"ENSG00000272744","up"
"HCG25",0.687782963360504,"HCG25","up"
"SCUBE3",0.687782963360504,"SCUBE3","up"
"ENSG00000234286",0.687782963360504,"ENSG00000234286","up"
"ENSG00000303422",0.687782963360504,"ENSG00000303422","up"
"STKLD1",0.687782963360504,"STKLD1","up"
"CCDC187",0.687782963360504,"CCDC187","up"
"ENSG00000261722",0.687782963360504,"ENSG00000261722","up"
"LINC00265",-0.687674527943653,"LINC00265","down"
"TSR1",0.687604954502264,"TSR1","up"
"POLD4",-0.687418301255336,"POLD4","down"
"CAND1",0.687366793323323,"CAND1","up"
"DNAJC11",0.687268346909741,"DNAJC11","up"
"WNT9A",-0.687115145065125,"WNT9A","down"
"ZBTB38",-0.68688320052429,"ZBTB38","down"
"STAG3L4",-0.686813190464623,"STAG3L4","down"
"MYO6",-0.686718643640102,"MYO6","down"
"FST",-0.686305977504323,"FST","down"
"ENSG00000289358",0.68605725138334,"ENSG00000289358","up"
"RPS26",0.686046345587298,"RPS26","up"
"DCAF17",-0.686038489829749,"DCAF17","down"
"DSTNP2",-0.685998507980828,"DSTNP2","down"
"APOO",0.685903842234026,"APOO","up"
"ENSG00000213058",-0.685617246075626,"ENSG00000213058","down"
"EIF4G3",0.685390870091597,"EIF4G3","up"
"PRR5",-0.685288370473612,"PRR5","down"
"SLC66A2",0.685212459266869,"SLC66A2","up"
"AOC2",-0.685211196244381,"AOC2","down"
"SPTBN2",-0.685201376025953,"SPTBN2","down"
"ENSG00000302317",-0.685026300529042,"ENSG00000302317","down"
"ENSG00000275329",-0.685026300529042,"ENSG00000275329","down"
"EBPL",0.685008282168865,"EBPL","up"
"GPX7",0.684991369918109,"GPX7","up"
"AK5",-0.684889930271986,"AK5","down"
"IL4R",0.684873129697798,"IL4R","up"
"KIAA1217",-0.684683715268863,"KIAA1217","down"
"RRS1-DT",-0.684634901980551,"RRS1-DT","down"
"VAT1",-0.684601352542289,"VAT1","down"
"MKKS",0.684505828362071,"MKKS","up"
"PDSS1",0.684416897809038,"PDSS1","up"
"INA",0.684314944765301,"INA","up"
"FARSB",0.684281093804447,"FARSB","up"
"DEDD",0.684205846906139,"DEDD","up"
"PLXNB1",0.684126012173103,"PLXNB1","up"
"CNTLN",0.684055067123752,"CNTLN","up"
"DPYSL5",0.684045118844315,"DPYSL5","up"
"CHASERR",-0.683705418282637,"CHASERR","down"
"HLA-F-AS1",0.683505139497122,"HLA-F-AS1","up"
"LUC7L",0.683453143061051,"LUC7L","up"
"CACNA2D1",-0.683376147432148,"CACNA2D1","down"
"FAM219A",0.683358787271606,"FAM219A","up"
"RILP",-0.683344837587083,"RILP","down"
"ZNF43",0.683253971432094,"ZNF43","up"
"MIR130AHG",-0.683253539331079,"MIR130AHG","down"
"CYP4X1",0.683221078007247,"CYP4X1","up"
"AMBRA1",0.683213737405047,"AMBRA1","up"
"STK40",0.683211178611486,"STK40","up"
"PIK3CB",-0.683146642755987,"PIK3CB","down"
"ENSG00000245025",0.683144068556984,"ENSG00000245025","up"
"NAA38",0.683098884437688,"NAA38","up"
"RNF217-AS1",-0.682708096965078,"RNF217-AS1","down"
"SMPDL3A",-0.682708096965078,"SMPDL3A","down"
"ZNF837",0.682522446899809,"ZNF837","up"
"INPP5F",0.68231783648922,"INPP5F","up"
"ANKH",0.68223945974495,"ANKH","up"
"FSCN1",0.682152136209591,"FSCN1","up"
"SPTBN1",0.682144873022887,"SPTBN1","up"
"RYK",-0.681708854668515,"RYK","down"
"TIMM23B",-0.681677845761413,"TIMM23B","down"
"GPATCH1",0.681583873568787,"GPATCH1","up"
"MARCKS",0.681577724272445,"MARCKS","up"
"SLC2A10",-0.681420448499862,"SLC2A10","down"
"MTM1",-0.681372977137888,"MTM1","down"
"PHRF1",0.681044963446842,"PHRF1","up"
"CRTC2",0.681009734765078,"CRTC2","up"
"ACACA",0.680837475918053,"ACACA","up"
"FAM43A",-0.680624481581396,"FAM43A","down"
"RPL26P19",-0.68054951837381,"RPL26P19","down"
"MAP4K3-DT",-0.680538037011309,"MAP4K3-DT","down"
"CAMSAP2",0.680461109231918,"CAMSAP2","up"
"LIFR-AS1",-0.680214780222843,"LIFR-AS1","down"
"CEP295",0.680116449933074,"CEP295","up"
"CNN1",0.680104810499436,"CNN1","up"
"MAP3K1",0.680081725993709,"MAP3K1","up"
"ZNF532",0.680027040959926,"ZNF532","up"
"ZNF774",-0.679726165835754,"ZNF774","down"
"ANKRD17",0.679577403012203,"ANKRD17","up"
"RAB4A",0.679353468105974,"RAB4A","up"
"QRICH2",0.679346126211864,"QRICH2","up"
"ECE1-AS1",-0.678999367311119,"ECE1-AS1","down"
"ENSG00000273384",-0.678999367311119,"ENSG00000273384","down"
"ITIH4",-0.678999367311119,"ITIH4","down"
"ENSG00000310410",-0.678999367311119,"ENSG00000310410","down"
"SLC1A3-AS1",-0.678999367311119,"SLC1A3-AS1","down"
"NPM1P18",-0.678999367311119,"NPM1P18","down"
"LCNL1",-0.678999367311119,"LCNL1","down"
"IGSF22",-0.678999367311119,"IGSF22","down"
"TMEM230P2",-0.678999367311119,"TMEM230P2","down"
"ENSG00000293728",-0.678999367311119,"ENSG00000293728","down"
"ENSG00000258168",-0.678999367311119,"ENSG00000258168","down"
"ENSG00000267077",-0.678999367311119,"ENSG00000267077","down"
"RNASEH1P2",-0.678999367311119,"RNASEH1P2","down"
"ENSG00000293256",-0.678999367311119,"ENSG00000293256","down"
"SERPINB5",-0.678999367311119,"SERPINB5","down"
"BCKDHA",-0.678999367311119,"BCKDHA","down"
"ENSG00000306119",-0.678999367311119,"ENSG00000306119","down"
"ENSG00000273139",-0.678999367311119,"ENSG00000273139","down"
"ENSG00000301565",-0.678999367311118,"ENSG00000301565","down"
"IL17RC",0.678986015123345,"IL17RC","up"
"BAG1",0.678973195953249,"BAG1","up"
"GTF3C1",0.678539161706835,"GTF3C1","up"
"FBXO48",-0.67839924457331,"FBXO48","down"
"MPND",-0.678252806375713,"MPND","down"
"SIRT5",-0.678153583883178,"SIRT5","down"
"UBQLN2",0.677873800490621,"UBQLN2","up"
"PRTFDC1",0.677856123455213,"PRTFDC1","up"
"MANEAL",-0.677719474536535,"MANEAL","down"
"LINC01003",0.67769414573692,"LINC01003","up"
"HIGD1AP1",0.67769414573692,"HIGD1AP1","up"
"ENSG00000261884",0.67769414573692,"ENSG00000261884","up"
"MIX23P1",0.67769414573692,"MIX23P1","up"
"EML6",0.67769414573692,"EML6","up"
"PPP1R14BP3",0.677597435234288,"PPP1R14BP3","up"
"GLRX",0.677569150498505,"GLRX","up"
"FBXL14",0.677557633538405,"FBXL14","up"
"PHF21B",0.67741075905198,"PHF21B","up"
"RPS3AP6",-0.677348733521161,"RPS3AP6","down"
"GARS1-DT",-0.677213853418744,"GARS1-DT","down"
"DNAJC9P1",0.677208879993735,"DNAJC9P1","up"
"NHSL2",0.67707465141179,"NHSL2","up"
"RPS6KA2",0.677048242935844,"RPS6KA2","up"
"TFR2",-0.676774359095741,"TFR2","down"
"ZNF615",-0.676575483943756,"ZNF615","down"
"ENSG00000272438",-0.676462090820177,"ENSG00000272438","down"
"MZF1-AS1",0.676460488468525,"MZF1-AS1","up"
"TPM3P8",0.676445419426223,"TPM3P8","up"
"MAP3K14-AS1",-0.676416784315105,"MAP3K14-AS1","down"
"CAPRIN1",0.676193273942088,"CAPRIN1","up"
"TVP23A",-0.676017436181795,"TVP23A","down"
"FCRL5",0.675957527963714,"FCRL5","up"
"NT5E",0.675957527963714,"NT5E","up"
"ENSG00000271743",0.675957527963714,"ENSG00000271743","up"
"WLS",0.675918252787688,"WLS","up"
"L3MBTL1",-0.675892899128876,"L3MBTL1","down"
"B9D2",0.675697489202937,"B9D2","up"
"RND1",-0.675528428452042,"RND1","down"
"PSME2P1",0.675510659335982,"PSME2P1","up"
"ARHGEF33",-0.675471993815794,"ARHGEF33","down"
"MRPS9-AS2",-0.675471993815794,"MRPS9-AS2","down"
"SYTL3",-0.675471993815794,"SYTL3","down"
"SEC14L1P1",-0.675471993815794,"SEC14L1P1","down"
"RTL1",-0.675471993815794,"RTL1","down"
"ENSG00000279198",-0.675471993815794,"ENSG00000279198","down"
"RPL26",-0.675407702951053,"RPL26","down"
"CX3CL1",0.67519941179236,"CX3CL1","up"
"NUDT16L2P",-0.675185815775502,"NUDT16L2P","down"
"P2RX4",-0.675173399647985,"P2RX4","down"
"MAP1LC3A",-0.675159857284743,"MAP1LC3A","down"
"TUBB2B",0.675040652209651,"TUBB2B","up"
"ARV1",0.675024135645606,"ARV1","up"
"FOSL1",0.674944658031265,"FOSL1","up"
"NHLRC3",-0.674854185364347,"NHLRC3","down"
"SRRD",0.674451583107883,"SRRD","up"
"ENSG00000232995",-0.674334221642557,"ENSG00000232995","down"
"PCDHAC2",-0.674334221642557,"PCDHAC2","down"
"ZNF93",-0.674321955600736,"ZNF93","down"
"ZNF335",0.674318149783695,"ZNF335","up"
"ZNF862",0.674249139525013,"ZNF862","up"
"MAPRE2",0.673988164640242,"MAPRE2","up"
"EEF1A1P19",-0.673772205647569,"EEF1A1P19","down"
"ENSG00000306911",-0.673772205647569,"ENSG00000306911","down"
"RRAS2",-0.673767281303124,"RRAS2","down"
"RALGPS2",0.673647442649971,"RALGPS2","up"
"ID2-AS1",-0.673643151613948,"ID2-AS1","down"
"ZNF407",0.673638781040234,"ZNF407","up"
"WWP1-AS1",0.673498737354256,"WWP1-AS1","up"
"ENSG00000302646",0.673498737354256,"ENSG00000302646","up"
"THORLNC",-0.673437162673261,"THORLNC","down"
