"","logFC","gene_id","direction"
"ENSG00000299309",2.52061710178279,"ENSG00000299309","up"
"ENSG00000299456",2.52061710178279,"ENSG00000299456","up"
"UGT2A1",2.52061710178279,"UGT2A1","up"
"ENSG00000231863",2.52061710178279,"ENSG00000231863","up"
"KCNT1",2.52061710178279,"KCNT1","up"
"CD3E",2.52061710178279,"CD3E","up"
"SLC6A12-AS1",2.52061710178279,"SLC6A12-AS1","up"
"TILAM",2.52061710178279,"TILAM","up"
"CHCT1",2.52061710178279,"CHCT1","up"
"NXF4",2.52061710178279,"NXF4","up"
"ENSG00000305271",-2.5179361389866,"ENSG00000305271","down"
"ENSG00000278727",-2.5179361389866,"ENSG00000278727","down"
"ENSG00000306436",-2.5179361389866,"ENSG00000306436","down"
"ENSG00000272588",-2.5179361389866,"ENSG00000272588","down"
"ENSG00000296545",-2.5179361389866,"ENSG00000296545","down"
"GABRR2",-2.5179361389866,"GABRR2","down"
"ENSG00000277332",-2.5179361389866,"ENSG00000277332","down"
"ENSG00000260190",-2.5179361389866,"ENSG00000260190","down"
"ENSG00000287306",-2.5179361389866,"ENSG00000287306","down"
"ACTE1P",-2.5179361389866,"ACTE1P","down"
"GRM5-AS1",-2.5179361389866,"GRM5-AS1","down"
"DENND5B-AS1",-2.5179361389866,"DENND5B-AS1","down"
"ACOT4",-2.5179361389866,"ACOT4","down"
"ENSG00000256357",-2.5179361389866,"ENSG00000256357","down"
"LINGO1-AS1",-2.5179361389866,"LINGO1-AS1","down"
"ENSG00000286635",-2.5179361389866,"ENSG00000286635","down"
"ENSG00000287646",-2.5179361389866,"ENSG00000287646","down"
"ZNF807P",-2.5179361389866,"ZNF807P","down"
"ENSG00000307861",-2.5179361389866,"ENSG00000307861","down"
"CD93",-2.5179361389866,"CD93","down"
"UMODL1",-2.5179361389866,"UMODL1","down"
"AP1M2",2.51092479095227,"AP1M2","up"
"RAMP1",2.5024125064052,"RAMP1","up"
"RPL23AP97",2.5024125064052,"RPL23AP97","up"
"PLEKHN1",2.4979734412387,"PLEKHN1","up"
"LRTOMT",-2.49348309526206,"LRTOMT","down"
"AMOTL2",2.48856578574613,"AMOTL2","up"
"NEURL3",2.48706454207176,"NEURL3","up"
"MRPS9-AS1",2.48706454207176,"MRPS9-AS1","up"
"ENSG00000303047",2.48706454207176,"ENSG00000303047","up"
"ENSG00000250906",2.48706454207176,"ENSG00000250906","up"
"EPB41L4A-DT",2.48706454207176,"EPB41L4A-DT","up"
"LMOD2",2.48706454207176,"LMOD2","up"
"ENSG00000308063",2.48706454207176,"ENSG00000308063","up"
"ENSG00000296757",2.48706454207176,"ENSG00000296757","up"
"MIR4477B",2.48706454207176,"MIR4477B","up"
"LINC02908",2.48706454207176,"LINC02908","up"
"OLFM5P",2.48706454207176,"OLFM5P","up"
"GLTPP1",2.48706454207176,"GLTPP1","up"
"IZUMO1R",2.48706454207176,"IZUMO1R","up"
"ENSG00000280309",2.48706454207176,"ENSG00000280309","up"
"CPEB1-AS1",2.48706454207176,"CPEB1-AS1","up"
"ENSG00000214546",2.48706454207176,"ENSG00000214546","up"
"SPATA32",2.48706454207176,"SPATA32","up"
"ENSG00000265055",2.48706454207176,"ENSG00000265055","up"
"ENSG00000278972",2.48706454207176,"ENSG00000278972","up"
"LINC01977",2.48706454207176,"LINC01977","up"
"ENSG00000265413",2.48706454207176,"ENSG00000265413","up"
"ENSG00000275805",2.48706454207176,"ENSG00000275805","up"
"ADGRE1",2.48706454207176,"ADGRE1","up"
"RAD21L1",2.48706454207176,"RAD21L1","up"
"SOX18",2.48706454207176,"SOX18","up"
"WNT9B",2.48706454207176,"WNT9B","up"
"ENSG00000251095",2.48584295432656,"ENSG00000251095","up"
"ENSG00000278952",-2.48175380267996,"ENSG00000278952","down"
"GABRP",2.47810367450014,"GABRP","up"
"GUCY2C-AS1",2.47810367450014,"GUCY2C-AS1","up"
"HES7",2.47394904228151,"HES7","up"
"GSTT2B",2.47394904228151,"GSTT2B","up"
"LINC00877",2.46859779341296,"LINC00877","up"
"NOG",2.46859779341296,"NOG","up"
"GABRG1",2.46808143870419,"GABRG1","up"
"LINC01405",2.465418298923,"LINC01405","up"
"PCDHGA3",-2.46474319982101,"PCDHGA3","down"
"LBX2",2.46261149834723,"LBX2","up"
"TMEM249",2.46261149834723,"TMEM249","up"
"PSMD5",2.46261149834723,"PSMD5","up"
"ENSG00000289441",2.46261149834723,"ENSG00000289441","up"
"LINC00640",2.46261149834723,"LINC00640","up"
"CACNG3",2.46261149834723,"CACNG3","up"
"ENSG00000255537",-2.46022064113032,"ENSG00000255537","down"
"ENSG00000297268",-2.46022064113031,"ENSG00000297268","down"
"BRINP3",-2.45242227056991,"BRINP3","down"
"AACSP1",2.45088220576512,"AACSP1","up"
"RALGPS2-AS1",-2.44839520573353,"RALGPS2-AS1","down"
"RPL21P54",-2.44839520573353,"RPL21P54","down"
"ENSG00000294111",-2.44839520573353,"ENSG00000294111","down"
"HSPA8P5",-2.44839520573353,"HSPA8P5","down"
"C15orf62",-2.44839520573353,"C15orf62","down"
"ENSG00000259780",-2.44839520573353,"ENSG00000259780","down"
"ENSG00000309594",-2.44839520573353,"ENSG00000309594","down"
"TRPM2",-2.44839520573353,"TRPM2","down"
"RIMBP3C",-2.44839520573353,"RIMBP3C","down"
"MT2A",2.44637847149087,"MT2A","up"
"OPTC",-2.44011572796896,"OPTC","down"
"ENSG00000274021",-2.44007094150891,"ENSG00000274021","down"
"LINC02649",2.43626017140027,"LINC02649","up"
"ENSG00000286451",2.43387160290617,"ENSG00000286451","up"
"LINC03073",2.43124732743789,"LINC03073","up"
"LINC01749",2.42934904421548,"LINC01749","up"
"ENSG00000293315",2.42835063930304,"ENSG00000293315","up"
"CARD6",-2.4241093922214,"CARD6","down"
"ADGRB3-DT",2.42313721528221,"ADGRB3-DT","up"
"LINC03053",2.41895095995257,"LINC03053","up"
"LINC01979",-2.41753424202876,"LINC01979","down"
"STARD6",-2.41753424202876,"STARD6","down"
"ENSG00000268093",-2.41753424202876,"ENSG00000268093","down"
"CNOT6LP1",2.41752360881869,"CNOT6LP1","up"
"ENSG00000289402",2.41752360881869,"ENSG00000289402","up"
"ENSG00000287165",2.41752360881869,"ENSG00000287165","up"
"UCHL1-DT",2.41752360881869,"UCHL1-DT","up"
"CNGA1",2.41752360881869,"CNGA1","up"
"LINC02737",2.41752360881869,"LINC02737","up"
"ENSG00000307674",2.41752360881869,"ENSG00000307674","up"
"ENSG00000254846",2.41752360881869,"ENSG00000254846","up"
"RIPK3",2.41752360881869,"RIPK3","up"
"PLA2G4D",2.41752360881869,"PLA2G4D","up"
"ENSG00000261270",2.41752360881869,"ENSG00000261270","up"
"ENSG00000267481",2.41752360881869,"ENSG00000267481","up"
"LINC01637",2.41752360881869,"LINC01637","up"
"WNT5B",2.41527991467923,"WNT5B","up"
"LIX1",2.41407218362976,"LIX1","up"
"CRNDE",2.40889944540351,"CRNDE","up"
"MT1F",2.40623043928733,"MT1F","up"
"ENSG00000267127",-2.40370638817348,"ENSG00000267127","down"
"TNR",-2.40009964869274,"TNR","down"
"DCUN1D2-AS",-2.40009964869274,"DCUN1D2-AS","down"
"CHGA",-2.40004102608531,"CHGA","down"
"ENSG00000290319",2.39484817085079,"ENSG00000290319","up"
"ADRB1",2.38666264511393,"ADRB1","up"
"KL",2.38666264511393,"KL","up"
"ZNF578",2.38379802259739,"ZNF578","up"
"ARHGAP30",-2.37948936901746,"ARHGAP30","down"
"THBS3-AS1",-2.37495126090406,"THBS3-AS1","down"
"RASAL3",2.3659933081786,"RASAL3","up"
"ENSG00000309512",2.36585418283402,"ENSG00000309512","up"
"ADRA1A",2.36498794574009,"ADRA1A","up"
"ENSG00000228084",2.35802259707003,"ENSG00000228084","up"
"NXNL2",2.35802259707003,"NXNL2","up"
"ENSG00000279531",2.35478785347072,"ENSG00000279531","up"
"FOXL2",2.35021367385926,"FOXL2","up"
"GRIN3B",2.35021367385926,"GRIN3B","up"
"TCEAL5",2.35021367385926,"TCEAL5","up"
"MKX",2.34861777210262,"MKX","up"
"WNT3",2.34793025062521,"WNT3","up"
"ENSG00000233393",2.34575172687717,"ENSG00000233393","up"
"TMEM200B",2.34488112563425,"TMEM200B","up"
"ENSG00000307594",2.34446014662896,"ENSG00000307594","up"
"TEX13B",2.34446014662896,"TEX13B","up"
"ANGPTL1",-2.33736389334478,"ANGPTL1","down"
"ENSG00000224810",-2.33736389334478,"ENSG00000224810","down"
"ADGRF3",-2.33736389334478,"ADGRF3","down"
"ENSG00000272056",-2.33736389334478,"ENSG00000272056","down"
"LINC02936",-2.33736389334478,"LINC02936","down"
"ENSG00000227245",-2.33736389334478,"ENSG00000227245","down"
"CIDECP2",-2.33736389334478,"CIDECP2","down"
"CFAP90",-2.33736389334478,"CFAP90","down"
"ENSG00000288579",-2.33736389334478,"ENSG00000288579","down"
"CCNO-DT",-2.33736389334478,"CCNO-DT","down"
"ENSG00000225407",-2.33736389334478,"ENSG00000225407","down"
"ENSG00000301422",-2.33736389334478,"ENSG00000301422","down"
"ENSG00000310015",-2.33736389334478,"ENSG00000310015","down"
"KIF25",-2.33736389334478,"KIF25","down"
"CCT6P1",-2.33736389334478,"CCT6P1","down"
"ENSG00000279168",-2.33736389334478,"ENSG00000279168","down"
"AKR1B10",-2.33736389334478,"AKR1B10","down"
"ENSG00000253300",-2.33736389334478,"ENSG00000253300","down"
"ENSG00000272256",-2.33736389334478,"ENSG00000272256","down"
"ENSG00000255101",-2.33736389334478,"ENSG00000255101","down"
"ENSG00000286670",-2.33736389334478,"ENSG00000286670","down"
"COL15A1",-2.33736389334478,"COL15A1","down"
"LINC01435",-2.33736389334478,"LINC01435","down"
"TNNT3",-2.33736389334478,"TNNT3","down"
"MYBPC3",-2.33736389334478,"MYBPC3","down"
"ENSG00000287068",-2.33736389334478,"ENSG00000287068","down"
"AVIL",-2.33736389334478,"AVIL","down"
"ENSG00000258790",-2.33736389334478,"ENSG00000258790","down"
"JMJD7",-2.33736389334478,"JMJD7","down"
"ENSG00000309183",-2.33736389334478,"ENSG00000309183","down"
"ENSG00000279592",-2.33736389334478,"ENSG00000279592","down"
"ENSG00000262921",-2.33736389334478,"ENSG00000262921","down"
"ENSG00000287721",-2.33736389334478,"ENSG00000287721","down"
"SEPTIN4-AS1",-2.33736389334478,"SEPTIN4-AS1","down"
"ENSG00000301728",-2.33736389334478,"ENSG00000301728","down"
"GAPDHS",-2.33736389334478,"GAPDHS","down"
"ENSG00000273154",-2.33736389334478,"ENSG00000273154","down"
"ENSG00000227370",-2.33736389334478,"ENSG00000227370","down"
"SELENOO-AS1",-2.33736389334478,"SELENOO-AS1","down"
"ENSG00000289365",-2.33736389334478,"ENSG00000289365","down"
"ZYG11A",2.3340856656738,"ZYG11A","up"
"PAX5",2.32944329811357,"PAX5","up"
"TSPEAR",2.32625555125137,"TSPEAR","up"
"SV2B",2.31685280803566,"SV2B","up"
"TEX46",2.30649229642994,"TEX46","up"
"ENSG00000310101",2.30649229642994,"ENSG00000310101","up"
"SZT2-AS1",2.30649229642994,"SZT2-AS1","up"
"ENSG00000308605",2.30649229642994,"ENSG00000308605","up"
"ENSG00000285473",2.30649229642994,"ENSG00000285473","up"
"LINC02767",2.30649229642994,"LINC02767","up"
"ENSG00000279070",2.30649229642994,"ENSG00000279070","up"
"ENSG00000279791",2.30649229642994,"ENSG00000279791","up"
"DUSP19",2.30649229642994,"DUSP19","up"
"COL3A1",2.30649229642994,"COL3A1","up"
"ENSG00000267919",2.30649229642994,"ENSG00000267919","up"
"G2E3P1",2.30649229642994,"G2E3P1","up"
"ENSG00000294582",2.30649229642994,"ENSG00000294582","up"
"ENSG00000295948",2.30649229642994,"ENSG00000295948","up"
"ENSG00000300209",2.30649229642994,"ENSG00000300209","up"
"ENSG00000297721",2.30649229642994,"ENSG00000297721","up"
"RN7SKP70",2.30649229642994,"RN7SKP70","up"
"ENSG00000288009",2.30649229642994,"ENSG00000288009","up"
"ENSG00000287097",2.30649229642994,"ENSG00000287097","up"
"ENSG00000254556",2.30649229642994,"ENSG00000254556","up"
"ENSG00000289521",2.30649229642994,"ENSG00000289521","up"
"ENSG00000285632",2.30649229642994,"ENSG00000285632","up"
"ENSG00000255130",2.30649229642994,"ENSG00000255130","up"
"LACTB2-AS1",2.30649229642994,"LACTB2-AS1","up"
"LURAP1L",2.30649229642994,"LURAP1L","up"
"ENSG00000287898",2.30649229642994,"ENSG00000287898","up"
"ENSG00000279549",2.30649229642994,"ENSG00000279549","up"
"ENSG00000306851",2.30649229642994,"ENSG00000306851","up"
"RNU6-118P",2.30649229642994,"RNU6-118P","up"
"SCARNA9",2.30649229642994,"SCARNA9","up"
"ENSG00000304830",2.30649229642994,"ENSG00000304830","up"
"BARX2",2.30649229642994,"BARX2","up"
"ENSG00000304191",2.30649229642994,"ENSG00000304191","up"
"ENSG00000303400",2.30649229642994,"ENSG00000303400","up"
"ENSG00000258904",2.30649229642994,"ENSG00000258904","up"
"GOLGA8M",2.30649229642994,"GOLGA8M","up"
"ENSG00000287973",2.30649229642994,"ENSG00000287973","up"
"ENSG00000286813",2.30649229642994,"ENSG00000286813","up"
"ENSG00000259676",2.30649229642994,"ENSG00000259676","up"
"PRSS33",2.30649229642994,"PRSS33","up"
"ALOXE3",2.30649229642994,"ALOXE3","up"
"ENSG00000298294",2.30649229642994,"ENSG00000298294","up"
"ENSG00000268204",2.30649229642994,"ENSG00000268204","up"
"GDF5",2.30649229642994,"GDF5","up"
"WFDC10B",2.30649229642994,"WFDC10B","up"
"ENSG00000295434",2.30649229642994,"ENSG00000295434","up"
"ENSG00000296130",2.30649229642994,"ENSG00000296130","up"
"CHMP5P1",2.30649229642994,"CHMP5P1","up"
"ENSG00000298573",2.30649229642994,"ENSG00000298573","up"
"LRRC8C-DT",2.30649229642994,"LRRC8C-DT","up"
"ENSG00000279144",2.30649229642994,"ENSG00000279144","up"
"ENSG00000293432",2.30649229642994,"ENSG00000293432","up"
"ENSG00000289414",2.30649229642994,"ENSG00000289414","up"
"ENSG00000254297",2.30649229642994,"ENSG00000254297","up"
"TRIM7",2.30649229642994,"TRIM7","up"
"FAM50B",2.30649229642994,"FAM50B","up"
"ADTRP",2.30649229642994,"ADTRP","up"
"ENSG00000290114",2.30649229642994,"ENSG00000290114","up"
"ENSG00000310308",2.30649229642994,"ENSG00000310308","up"
"ENSG00000301177",2.30649229642994,"ENSG00000301177","up"
"GDA",2.30649229642994,"GDA","up"
"ENSG00000308288",2.30649229642994,"ENSG00000308288","up"
"LCN2",2.30649229642994,"LCN2","up"
"LINC02656",2.30649229642994,"LINC02656","up"
"ENSG00000245008",2.30649229642994,"ENSG00000245008","up"
"ENSG00000293411",2.30649229642994,"ENSG00000293411","up"
"GRAP2",2.30649229642994,"GRAP2","up"
"ENSG00000238039",2.30649229642994,"ENSG00000238039","up"
"GRPR",2.29356290407493,"GRPR","up"
"KLF4",2.29341642104944,"KLF4","up"
"ENSG00000226668",-2.29227600381624,"ENSG00000226668","down"
"CHI3L1",-2.29044284595729,"CHI3L1","down"
"ENSG00000260578",2.28990941223434,"ENSG00000260578","up"
"LIMCH1",2.28535352937179,"LIMCH1","up"
"ENSG00000306409",-2.28392463438332,"ENSG00000306409","down"
"HNF1B",2.27874730594704,"HNF1B","up"
"GAD1",2.27806388810343,"GAD1","up"
"SMIM14-DT",2.27579549920703,"SMIM14-DT","up"
"IL15",2.27579549920703,"IL15","up"
"DLGAP4-AS1",2.27579549920703,"DLGAP4-AS1","up"
"LINC02523",2.27214079163917,"LINC02523","up"
"HMX3",-2.2717755517172,"HMX3","down"
"HSPA8P7",-2.26639737199064,"HSPA8P7","down"
"ENSG00000289009",2.26363681746815,"ENSG00000289009","up"
"ENSG00000300391",2.26140440690141,"ENSG00000300391","up"
"ALMS1-IT1",2.26050609115576,"ALMS1-IT1","up"
"DEPTOR",2.26004337374302,"DEPTOR","up"
"PCOLCE-AS1",2.25541811183567,"PCOLCE-AS1","up"
"LINC03016",-2.25247499575827,"LINC03016","down"
"LY6S-AS1",-2.25247499575827,"LY6S-AS1","down"
"SPATA31A1",-2.25247499575827,"SPATA31A1","down"
"ENSG00000275223",-2.25247499575827,"ENSG00000275223","down"
"GRAMD2A",2.24906401638087,"GRAMD2A","up"
"DHRS3",2.24844501106207,"DHRS3","up"
"SPINT1-AS1",2.24637130399237,"SPINT1-AS1","up"
"HCLS1",2.24605644256797,"HCLS1","up"
"RIPK4",2.24466881873666,"RIPK4","up"
"LINC01339",2.24090395480237,"LINC01339","up"
"PAK6-AS1",2.24090395480237,"PAK6-AS1","up"
"C19orf67",2.24090395480237,"C19orf67","up"
"ENSG00000261166",2.23695136317687,"ENSG00000261166","up"
"ENSG00000295671",2.2355257750758,"ENSG00000295671","up"
"BRINP2",-2.23531262187508,"BRINP2","down"
"FUT1",2.23490788544019,"FUT1","up"
"ENSG00000304315",2.22839379354132,"ENSG00000304315","up"
"LINC02609",2.22160339884343,"LINC02609","up"
"ENSG00000303006",2.22160339884343,"ENSG00000303006","up"
"ENSG00000306426",2.22160339884343,"ENSG00000306426","up"
"LINC02617",2.22160339884343,"LINC02617","up"
"DBX2",2.22160339884343,"DBX2","up"
"ENSG00000267197",2.22160339884343,"ENSG00000267197","up"
"CYP2B7P",2.22160339884343,"CYP2B7P","up"
"ISCA2P1",2.22160339884343,"ISCA2P1","up"
"ASS1",2.21747687301074,"ASS1","up"
"LINC02774",-2.21706965962707,"LINC02774","down"
"ENSG00000305351",-2.21706965962707,"ENSG00000305351","down"
"LINC01938",-2.21706965962707,"LINC01938","down"
"ENSG00000280184",-2.21706965962707,"ENSG00000280184","down"
"DDC",-2.21706965962707,"DDC","down"
"CHRNA2",-2.21706965962707,"CHRNA2","down"
"ENSG00000286837",-2.21706965962707,"ENSG00000286837","down"
"ENSG00000286375",-2.21706965962707,"ENSG00000286375","down"
"RNU6-45P",-2.21706965962707,"RNU6-45P","down"
"ENSG00000306723",-2.21706965962707,"ENSG00000306723","down"
"ENSG00000289105",-2.21706965962707,"ENSG00000289105","down"
"ENSG00000275040",-2.21706965962707,"ENSG00000275040","down"
"ENSG00000293610",2.21127995557467,"ENSG00000293610","up"
"LINC01356",2.20561769467073,"LINC01356","up"
"ENSG00000290556",-2.20306280163319,"ENSG00000290556","down"
"ENSG00000285090",-2.20306280163319,"ENSG00000285090","down"
"PIRT",-2.20306280163319,"PIRT","down"
"GAS2L2",-2.20306280163319,"GAS2L2","down"
"ENSG00000288106",-2.20306280163319,"ENSG00000288106","down"
"TMEM225B",2.19755792487678,"TMEM225B","up"
"LY6S",2.19755792487678,"LY6S","up"
"ENSG00000297388",2.19755792487678,"ENSG00000297388","up"
"AGT",-2.19475949790198,"AGT","down"
"HAPLN1",2.19296335079953,"HAPLN1","up"
"VTCN1",-2.19175857109788,"VTCN1","down"
"LEMD1-DT",-2.18628708888236,"LEMD1-DT","down"
"MYOSLID-AS1",2.18619806271223,"MYOSLID-AS1","up"
"B3GAT3P1",2.18619806271223,"B3GAT3P1","up"
"ENSG00000296660",2.18619806271223,"ENSG00000296660","up"
"PITX2",2.18619806271223,"PITX2","up"
"ENSG00000272717",2.18619806271223,"ENSG00000272717","up"
"ENSG00000287535",2.18619806271223,"ENSG00000287535","up"
"ZMIZ1-AS1",2.18619806271223,"ZMIZ1-AS1","up"
"ENSG00000309898",2.18619806271223,"ENSG00000309898","up"
"ENSG00000294960",2.18619806271223,"ENSG00000294960","up"
"PLIN1",2.18619806271223,"PLIN1","up"
"ENSG00000260954",2.18619806271223,"ENSG00000260954","up"
"OTOP2",2.18619806271223,"OTOP2","up"
"ENSG00000299140",2.18619806271223,"ENSG00000299140","up"
"ENSG00000299129",2.18619806271223,"ENSG00000299129","up"
"UTF1",2.1802983893345,"UTF1","up"
"GRHL2",2.17972856738267,"GRHL2","up"
"CDC20-DT",2.17958018394772,"CDC20-DT","up"
"SLC30A10",2.17794817580888,"SLC30A10","up"
"TFAP2E",2.17219120471835,"TFAP2E","up"
"ENSG00000272715",2.17219120471835,"ENSG00000272715","up"
"TRIM15",2.17219120471835,"TRIM15","up"
"LINC02894",2.17219120471835,"LINC02894","up"
"ASS1P3",2.17219120471835,"ASS1P3","up"
"CXCL2",-2.17071402393533,"CXCL2","down"
"ENSG00000260418",-2.17071402393533,"ENSG00000260418","down"
"PNMA2",2.16860668437651,"PNMA2","up"
"PCDHA10",2.16816413988197,"PCDHA10","up"
"MTHFD1P1",2.16676753276333,"MTHFD1P1","up"
"ENSG00000289224",2.16388790098714,"ENSG00000289224","up"
"ENSG00000299474",-2.16227718678669,"ENSG00000299474","down"
"ENSG00000285973",-2.16227718678669,"ENSG00000285973","down"
"ENSG00000289349",2.16210238709477,"ENSG00000289349","up"
"KCNJ5-AS1",2.16210238709477,"KCNJ5-AS1","up"
"FOSB",2.16210238709477,"FOSB","up"
"ENSG00000288856",2.16210238709477,"ENSG00000288856","up"
"LRFN5-DT",2.16088697418304,"LRFN5-DT","up"
"AKR1C3",2.15933860264629,"AKR1C3","up"
"LINC02805",-2.15927157103107,"LINC02805","down"
"DNAI1",2.15881512838768,"DNAI1","up"
"LINC02806",2.1577569168188,"LINC02806","up"
"CLDN4",2.15711467239172,"CLDN4","up"
"CFAP44",-2.15679164770296,"CFAP44","down"
"SLC9A7P1",-2.1500853251522,"SLC9A7P1","down"
"EBF3",2.14853993665371,"EBF3","up"
"TMEM191C",2.14750277266879,"TMEM191C","up"
"MIR4435-2HG",2.14376279639183,"MIR4435-2HG","up"
"EIF4E1B",2.14376279639183,"EIF4E1B","up"
"NTRK2",2.14376279639183,"NTRK2","up"
"ENSG00000249577",-2.14254771636076,"ENSG00000249577","down"
"PDGFB",2.14084014147304,"PDGFB","up"
"ENSG00000303689",2.13984242702049,"ENSG00000303689","up"
"MFSD2B",2.13984242702049,"MFSD2B","up"
"ENSG00000272121",2.13984242702049,"ENSG00000272121","up"
"SH2D3A",2.13829874961145,"SH2D3A","up"
"ENSG00000307104",2.13641886193633,"ENSG00000307104","up"
"RN7SL674P",2.13140558987185,"RN7SL674P","up"
"KRT8P36",2.13140558987185,"KRT8P36","up"
"ENSG00000287390",2.13140558987185,"ENSG00000287390","up"
"ENSG00000294110",2.13140558987185,"ENSG00000294110","up"
"MYO1A",2.13140558987185,"MYO1A","up"
"ENSG00000289968",2.13140558987185,"ENSG00000289968","up"
"LTK",2.13140558987185,"LTK","up"
"TRADD",2.13140558987185,"TRADD","up"
"PLD6",2.13140558987185,"PLD6","up"
"ENSG00000304332",-2.13091301587736,"ENSG00000304332","down"
"UBE2R2-AS1",-2.13091301587736,"UBE2R2-AS1","down"
"ENSG00000288156",-2.13091301587736,"ENSG00000288156","down"
"ENSG00000307979",-2.13091301587735,"ENSG00000307979","down"
"TTC39A-AS1",-2.13091301587735,"TTC39A-AS1","down"
"ENSG00000306650",-2.13091301587735,"ENSG00000306650","down"
"RAB7B",-2.13091301587735,"RAB7B","down"
"ENSG00000229983",-2.13091301587735,"ENSG00000229983","down"
"C1orf202",-2.13091301587735,"C1orf202","down"
"EML4-AS1",-2.13091301587735,"EML4-AS1","down"
"ACOXL-AS1",-2.13091301587735,"ACOXL-AS1","down"
"ENSG00000286836",-2.13091301587735,"ENSG00000286836","down"
"ENSG00000289063",-2.13091301587735,"ENSG00000289063","down"
"ENSG00000295591",-2.13091301587735,"ENSG00000295591","down"
"DDX50P2",-2.13091301587735,"DDX50P2","down"
"ENSG00000270720",-2.13091301587735,"ENSG00000270720","down"
"HMGB3P24",-2.13091301587735,"HMGB3P24","down"
"ENSG00000286834",-2.13091301587735,"ENSG00000286834","down"
"ENSG00000260996",-2.13091301587735,"ENSG00000260996","down"
"DMBT1",-2.13091301587735,"DMBT1","down"
"ENSG00000299828",-2.13091301587735,"ENSG00000299828","down"
"GLIPR1L2",-2.13091301587735,"GLIPR1L2","down"
"TEX26-AS1",-2.13091301587735,"TEX26-AS1","down"
"PNN-AS1",-2.13091301587735,"PNN-AS1","down"
"SNORD116-5",-2.13091301587735,"SNORD116-5","down"
"HIGD2B",-2.13091301587735,"HIGD2B","down"
"ENSG00000259553",-2.13091301587735,"ENSG00000259553","down"
"ENSG00000307459",-2.13091301587735,"ENSG00000307459","down"
"LINC02594",-2.13091301587735,"LINC02594","down"
"LINC00907",-2.13091301587735,"LINC00907","down"
"ENSG00000301282",-2.13091301587735,"ENSG00000301282","down"
"MYH9-DT",-2.13091301587735,"MYH9-DT","down"
"ENSG00000300464",-2.13091301587735,"ENSG00000300464","down"
