WT_P62	Y2_P37_28	YT2_P37_7_17
615	1401	1512
319	437	509
5	12	8
427	667	672
898	929	1237
3	5	2
414	518	345
3	0	1
0	0	0
0	0	0
2	0	0
1033	1270	1277
3	8	3
44	32	34
0	0	0
4	6	1
36	48	31
0	0	1
222	95	205
106	121	87
0	2	0
33	48	30
6	5	10
30	21	31
732	1154	1460
67	153	234
273	471	406
16	33	35
2	3	9
22	20	20
0	0	0
108	230	231
3	0	2
128	213	219
0	0	0
26	72	70
40	72	84
0	0	0
360	646	613
101	464	897
219	396	373
22	38	20
322	434	584
2	1	0
638	1132	1004
840	1416	1503
175	234	273
2	3	3
78	147	163
0	0	0
0	0	0
167	273	303
0	0	0
0	0	0
227	405	257
0	0	0
0	0	0
237	6	0
0	0	0
600	795	927
0	0	0
0	0	0
0	8	2
0	0	0
15	14	9
0	0	0
1007	1238	1284
0	0	0
153	60	131
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
114	143	59
0	0	0
0	0	0
723	376	182
39	12	17
3867	2238	2157
5529	4297	4862
1	0	0
2	2	2
3896	6490	7159
15808	9691	10330
14	8	9
334	448	622
3	0	0
0	0	0
0	0	0
0	0	0
8	9	10
2430	4592	6039
568	482	470
1193	1629	1910
8	1	1
246	245	231
15	56	48
882	1297	1125
2534	3377	3172
765	1304	1448
0	0	1
0	0	0
32	43	22
1224	1864	1138
135	246	317
136	139	57
1	6	2
4	6	2
2	0	0
203	167	26
4395	5394	5193
555	377	332
1267	1522	1859
1827	2670	2747
0	0	0
0	0	0
52	47	10
1	1	3
664	991	940
300	312	175
1	4	1
4455	6335	6047
857	1029	1577
0	0	0
11	26	17
1014	1374	611
0	1	2
0	0	0
6	13	12
0	0	0
29	50	21
0	0	0
0	0	0
6181	10456	9797
604	1067	786
819	1173	1323
91	164	172
24	16	28
12	8	6
1253	1310	1871
39	57	68
28	33	26
875	998	1425
0	0	0
869	974	1368
3	6	2
4400	5562	7114
0	0	3
907	936	826
0	2	0
578	797	1114
0	0	0
153	249	241
3	3	2
0	0	0
1508	1927	3885
0	0	0
265	518	233
1	0	0
0	1	0
15	26	25
8	3	1
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	2	0
0	2	2
1	0	0
0	2	1
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
960	637	574
0	0	0
0	0	0
3575	6580	6448
13	29	9
0	0	0
1030	1654	2271
1	0	1
80	184	100
2538	2968	3647
11	36	14
145	330	385
14	4	0
0	0	0
0	0	0
1	5	5
14449	25674	28831
15	17	21
1	0	0
5	2	4
0	0	0
30	21	8
5	6	7
0	0	0
112	197	268
4	2	3
1843	2539	2297
1	0	0
6	6	0
6069	8348	7671
0	2	3
727	939	1175
17585	27774	13738
41	55	56
0	0	0
0	0	0
2	1	0
0	1	0
3638	5747	4906
2	2	2
4877	7201	11615
1	0	0
642	456	394
77	106	115
2022	2632	4265
0	1	1
12315	19948	20008
659	982	373
0	0	0
0	0	0
42	45	3
8	8	5
874	1210	955
0	0	0
54	70	33
19	26	8
0	0	0
6	7	9
1193	1777	2512
9	15	13
1022	1202	762
604	563	486
2	0	0
862	932	974
44	81	89
1023	1794	1829
11	23	25
6	1	0
0	0	0
0	0	0
0	0	0
9	17	15
533	741	750
0	0	0
0	0	0
0	0	0
1779	1093	952
3	2	7
8839	9365	8411
0	0	0
0	4	2
4860	6968	6443
0	0	0
0	1	0
0	0	0
0	0	0
4	2	0
72	7	11
4	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
129	29	51
0	0	0
3397	6071	7654
0	0	1
0	0	0
517	596	666
812	998	1411
1	1	2
2	4	3
10	7	26
30	39	11
614	597	803
85	104	63
540	556	650
574	690	548
5	3	2
6780	10942	9855
463	506	205
1577	2394	3594
20	20	32
0	0	3
0	0	0
1593	2702	3607
3	5	4
447	427	483
3	5	0
82	74	30
116	65	53
1	0	0
25151	29846	25577
14	21	12
12	3	18
1292	1008	1912
427	371	443
2766	3153	5172
27	19	30
23	16	22
235	144	211
86	130	210
273	188	93
10	10	9
33	24	9
719	1120	235
75	73	1
0	0	0
1200	1274	1411
4	17	26
792	668	542
1220	732	1236
1080	1246	708
112	60	46
4820	7893	7097
1	7	6
5	1	3
0	0	0
65	78	34
11	18	19
3255	6659	5743
0	0	1
6	2	4
28980	34353	31074
2197	3651	3902
4548	7004	6676
0	0	0
9	2	2
19	0	2
3	0	0
0	0	0
0	0	0
0	0	0
1	8	4
1	0	0
2	0	0
0	0	0
8	1	0
1	1	1
0	0	0
0	0	0
27	13	12
0	0	0
0	0	0
1	5	1
60	29	18
2	1	1
19	14	6
0	0	0
6370	11110	13777
8	9	22
59	90	60
23	75	31
1105	1623	1768
315	333	212
593	625	380
1	0	1
1	0	0
0	0	0
0	8	4
58	48	54
5	2	6
7	4	1
46	30	38
8	7	5
5443	7259	9552
1	0	0
101	165	111
2	0	0
25	4	1
0	0	0
0	0	1
133	29	18
208	127	88
7	0	12
3576	4537	3998
1209	1789	2157
0	0	0
3	1	4
0	0	4
27246	32919	24171
0	0	0
0	0	0
0	0	0
34165	47054	42586
0	0	0
0	0	0
0	0	0
956	1024	728
244	297	299
1604	2472	2740
97	47	30
2107	3024	4396
1	0	0
656	433	183
2516	3452	5269
2643	3062	3376
1892	2595	2350
14576	22967	25489
0	0	0
2	0	0
45	70	134
2915	3048	4556
11	7	6
64	108	67
24	16	10
0	0	0
0	0	0
1	1	0
5923	8854	9198
0	0	0
6	7	10
824	1262	1291
0	5	2
0	0	0
2406	3348	3794
0	0	0
42	80	166
4192	5813	7558
4	1	4
0	0	0
78	194	353
1826	2725	2996
1281	2002	2602
973	1620	1702
0	0	0
16	23	17
4305	4837	7584
0	0	0
2268	1631	596
0	0	0
8	2	3
0	0	2
0	1	2
1085	1550	1313
935	870	1003
0	0	0
0	2	0
2	4	5
0	0	0
17	23	21
71	67	56
34	2	0
0	0	2
1804	1873	1941
0	0	0
384	457	1329
1494	1977	1631
0	0	1
30	35	24
0	1	2
3055	5003	5856
0	0	0
166	201	552
334	168	190
416	376	218
2435	6096	7147
2	0	3
18	23	81
23	29	74
0	2	10
1460	1240	1989
1	2	4
2	4	10
0	2	0
438	491	706
69	50	32
179	282	635
134	208	143
0	0	0
0	0	0
0	0	0
2	0	7
0	0	0
0	2	0
3327	5680	5285
0	0	0
1	3	7
0	0	0
15	27	10
0	1	0
0	0	0
33	74	60
3	4	0
0	1	0
2	6	1
5	2	0
0	1	0
12	39	37
0	0	1
75	21	19
0	0	0
215	55	58
0	0	0
3	0	2
112	8	22
78	27	23
0	0	0
0	0	0
371	385	290
1	0	0
12	4	1
2	4	0
0	0	0
0	0	0
53	118	122
0	0	0
10	13	10
43	61	75
1	1	12
0	0	0
0	0	0
0	3	10
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	1
0	2	0
0	0	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	15	6
0	0	0
0	0	0
0	0	1
7	22	43
2586	4739	5262
1	11	2
398	711	650
19	30	17
1	2	8
341	690	816
0	2	0
0	2	1
9	15	22
22	43	38
0	5	0
18	0	0
53	81	84
122	138	171
2	0	2
0	2	9
63	81	89
139	188	185
0	0	0
0	0	0
0	2	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
407	556	448
9	29	8
0	0	2
4	1	1
0	0	1
0	0	0
0	0	0
1	1	1
0	0	0
0	0	0
0	0	0
4	5	9
135	124	94
0	0	0
0	0	0
0	0	0
2	4	1
30	155	41
0	0	0
0	0	0
0	0	0
3	21	31
0	0	0
2	9	0
0	0	0
0	1	0
394	460	403
0	0	2
0	0	0
22	38	39
2	1	1
2524	425	412
0	0	0
1	6	3
479	545	472
8	22	27
225	324	259
469	560	425
7	5	3
1238	1558	1567
352	344	338
27	12	13
23	13	8
283	457	188
1	1	3
2	2	4
1219	1354	1421
0	0	0
0	0	0
8	17	9
256	325	264
13129	25941	26734
2	1	0
0	0	0
1	5	1
0	3	1
0	0	0
0	0	0
1660	2311	1663
1	2	0
0	1	4
948	1644	2417
0	0	0
232	319	248
63	50	36
0	0	0
0	0	0
4	3	3
0	0	0
3	5	5
80	287	54
0	0	0
0	0	0
0	0	0
251	522	308
258	398	358
23	89	39
0	0	0
0	0	0
12	22	15
72	124	107
132	161	237
1	0	0
3	13	12
110	177	105
24	92	98
0	1	0
340	650	545
254	413	208
0	0	0
785	1291	1073
0	0	0
488	900	672
1	0	0
1460	2683	2864
0	0	0
1	3	2
507	617	577
0	1	2
42	57	55
0	0	1
2	0	3
467	710	495
0	0	0
0	0	0
385	494	540
0	1	0
0	0	0
0	0	2
0	6	0
0	0	0
1851	3093	1763
0	0	1
602	619	534
671	861	872
5	1	1
169	193	147
0	0	0
38	60	15
62	70	53
945	1591	1649
979	513	292
0	0	0
0	0	0
0	0	0
0	0	0
2	1	0
0	0	0
2	7	0
0	0	0
0	0	0
892	1472	935
907	1246	782
0	0	0
571	771	621
4	21	2
0	0	1
0	1	0
420	582	593
1286	1890	1794
0	0	0
1	0	0
1245	1620	2118
12	25	24
0	0	0
18	19	8
0	0	0
0	0	0
2105	2660	2428
0	1	0
0	0	0
1	1	0
2	1	1
0	0	0
10	4	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	4	1
0	0	0
0	0	0
0	1	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
90	293	14
62	386	3
20	18	15
1769	2475	2195
0	1	0
2	10	1
519	1015	748
42	91	49
3505	5770	5272
26	78	38
522	531	1425
0	0	0
125	146	99
2	0	1
0	0	0
13	0	2
0	1	0
76	70	49
1100	1856	1998
458	710	628
2256	3775	4471
9	30	19
2766	4005	4276
264	299	362
207	118	32
2213	3892	4035
538	900	1102
0	0	0
25337	34888	30023
5	9	10
0	0	1
0	0	0
0	6	5
0	0	2
0	0	3
3	8	4
0	0	1
0	0	0
7	1	1
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
10	17	5
0	0	0
0	0	0
0	0	0
0	0	0
2	0	1
3424	2583	4298
2	0	1
75	59	53
91	188	115
6	9	5
0	0	0
3348	5581	4864
129	115	105
127	123	84
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
12	1	0
26	118	51
0	0	0
7510	3599	4618
0	0	0
46	20	1
3	3	1
0	4	0
196	400	517
560	420	336
1643	1801	2085
2	3	5
0	0	0
0	0	0
4364	2430	2577
18	11	9
330	244	171
0	0	0
99	84	86
48	18	8
0	0	0
115	94	38
44	143	68
0	2	0
3	5	5
3	9	0
28	44	22
57	75	46
3081	4620	4841
0	0	1
0	0	0
0	0	0
1143	1739	1980
0	1	0
1020	1401	1221
0	0	0
2	0	2
8	1	1
12	1	3
1160	1263	984
410	152	211
0	0	0
5	5	2
172	94	42
43	9	6
3	5	2
1	4	1
19568	25136	21924
0	0	0
4417	5958	5538
0	2	0
92	130	110
1821	2496	2821
0	0	0
66	84	53
0	0	0
1	0	0
0	0	0
277	274	398
979	1628	1633
182	44	98
0	2	0
260	163	278
80	39	67
387	480	691
560	616	576
75	113	126
413	564	681
2	4	3
278	350	495
291	538	646
1300	1783	1484
532	565	533
6753	10536	14680
0	1	0
14	12	14
12	9	13
4799	7602	7327
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	7	2
0	9	4
0	0	0
0	0	0
0	0	0
0	2	0
1175	1759	1821
0	0	0
1	3	1
0	0	0
2	1	0
754	1027	1108
15	26	20
12	13	12
1	2	0
0	0	0
1	0	0
134	171	317
0	1	0
0	2	0
0	0	2
4	3	4
0	0	0
2	0	0
0	0	0
4	0	0
4	0	0
0	0	0
806	1	1
160	5	0
11	1	0
0	0	0
1	0	0
73	0	0
136	40	0
5	5	0
68	1	0
51	0	0
1	0	0
0	0	0
0	0	0
11	1	0
0	0	0
3	0	0
367	18	0
21	18	11
426	542	650
0	0	0
575	752	1033
0	0	0
0	3	0
0	0	1
8	0	0
1	0	0
0	0	0
0	0	0
0	0	0
203	1	1
3	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
12	15	4
30	59	26
660	1090	821
314	106	73
306	534	434
22	31	12
0	0	0
157	222	109
0	0	0
19	28	19
171	305	232
2	6	8
238	318	243
0	0	2
760	965	932
47	60	79
110	158	183
0	0	0
0	0	0
328	485	530
1	3	3
0	6	0
211	214	244
558	910	822
1	2	1
31	62	71
16	39	42
0	0	1
327	639	620
1	12	15
587	851	640
0	0	0
338	372	334
719	887	825
455	614	602
2	0	0
552	715	709
1620	2232	2743
2	4	2
308	593	501
3696	4603	3462
4	5	1
817	1146	958
0	0	3
1	0	0
1	0	2
1	0	0
1618	2102	2132
0	0	1
963	1583	1404
423	579	511
753	1031	1249
529	668	726
344	420	564
6	10	9
1056	1242	1741
0	0	0
914	1035	1554
910	1870	1507
3	7	11
8	21	15
1	4	2
1	2	2
3	3	4
500	542	620
462	521	613
541	786	577
0	0	0
14	2	1
0	0	0
798	1083	1147
372	532	384
0	1	0
49	110	122
3	2	0
1	0	0
0	0	0
335	315	315
3	2	2
1534	1642	1223
2	0	0
0	0	0
1240	1408	946
0	0	0
4	2	0
0	0	0
0	3	0
1295	1635	1610
0	0	0
1	2	4
0	0	0
1858	903	655
0	0	0
169	287	406
12	7	4
548	790	739
18	11	13
164	226	357
159	334	344
0	0	0
146	145	226
0	0	0
3	15	14
3	5	8
109	180	231
4	12	20
42	84	132
55	62	112
35	37	42
0	1	0
78	132	182
0	0	0
23693	31940	27994
0	0	0
0	2	5
5	6	2
3	1	1
2	0	1
199	254	435
163	265	154
0	0	0
58	21	31
133	85	57
10	12	30
141	139	269
204	216	366
225	293	329
1	2	5
250	391	311
0	0	0
0	0	1
15	5	6
280	508	626
18	20	28
0	1	0
0	0	0
23955	39120	43892
0	0	0
2508	3809	2726
1434	2593	2439
566	1018	1311
387	594	730
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
997	1317	1108
2277	3933	5886
4	1	6
0	0	0
235	498	295
2827	4119	6396
1089	1794	2460
1791	2707	464
5	7	7
1497	2289	2043
1029	1594	1671
6890	11053	11676
0	0	0
0	0	0
82	112	88
4	3	6
0	0	0
2	5	3
27	41	113
3	3	10
0	0	0
194	482	114
263	350	330
0	2	0
0	0	0
58	27	65
1	0	0
495	307	557
9	3	2
3	13	12
2005	3456	4573
2	2	3
210	312	208
0	0	1
2	5	7
2	8	1
374	591	750
223	140	154
1	3	1
2	0	0
53	97	85
19	27	26
2	8	9
4346	7719	8221
0	0	0
0	3	1
0	0	4
3195	5156	6347
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	2	6
0	0	0
1	3	1
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
45	44	44
0	0	0
0	0	0
5	6	7
2	4	2
0	0	0
621	1058	1294
0	0	0
0	0	0
6	0	0
507	131	364
0	0	0
2890	3516	3809
0	0	0
0	3	0
2	12	8
5	7	11
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
6923	9785	10092
0	0	0
259	336	487
1	2	4
0	0	0
3	7	7
10267	11224	14751
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2825	4627	4551
1	0	1
0	3	1
184	380	237
3	3	4
0	0	0
3170	6592	8435
0	0	0
0	0	0
0	0	0
2	3	0
1016	1330	1420
1351	2109	2201
3702	6107	6323
2	3	1
1483	1921	2200
2	5	1
0	3	1
2	2	0
0	0	0
0	0	0
437	749	667
717	890	1633
1305	1240	821
36	53	30
1	5	3
947	1355	1613
1	2	0
29	14	31
1028	1455	1674
898	961	643
49	99	38
1064	1151	1008
0	0	0
3	9	0
4	5	3
0	0	0
0	0	0
2355	3242	3440
20	40	53
0	0	0
371	607	922
0	5	0
0	0	0
310	326	629
2308	3511	3207
12	26	36
1	1	1
1301	1924	2970
2011	2312	2638
0	0	0
3	2	5
112	186	258
2838	3572	3344
26	44	47
1466	2077	2133
2	1	5
0	0	0
0	0	1
802	2330	2585
0	0	0
1	1	1
987	1080	977
0	0	0
0	1	0
718	1160	511
0	1	0
35	127	278
0	1	4
0	0	0
0	2	0
0	0	0
0	0	0
0	4	0
0	0	0
1142	1935	2948
10	3	26
0	0	0
0	0	0
20	12	10
547	1558	2417
0	0	0
1023	1783	2607
0	0	0
0	0	0
0	0	0
0	0	0
3	1	0
1	5	2
0	4	6
2058	3468	3450
0	1	1
5594	11901	14734
5	5	7
0	0	0
3506	5424	5874
0	1	0
0	0	0
933	1819	2012
124	195	268
2	0	0
0	0	0
0	0	0
0	0	0
14	11	7
0	0	0
0	0	0
1991	2395	1316
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
146	227	218
0	0	0
245	381	600
0	0	0
0	0	0
1198	1773	2139
648	864	1113
0	0	0
0	0	1
0	1	0
28	29	55
0	0	0
27	26	17
15	23	14
22	36	25
1091	2197	1567
0	0	0
0	0	0
68	106	126
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
3	1	1
0	0	0
6	6	9
354	150	142
17	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1068	1814	1633
1	4	0
853	1231	909
0	0	0
0	0	0
2	2	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1232	895	1023
0	0	0
0	0	0
3	0	0
0	1	0
164	154	48
81	90	119
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
525	677	829
0	4	2
14	40	31
1	3	2
1	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
13	13	10
818	1572	1905
0	0	0
0	0	0
509	680	618
156	258	362
2705	5465	6018
0	2	0
1	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
3	3	5
0	0	0
2	10	6
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	2
0	0	0
0	0	0
0	0	0
3720	5592	8411
1	2	4
0	1	0
0	0	1
0	0	0
63	70	102
1	1	1
0	1	0
36	664	2
0	0	0
0	2	1
0	0	0
0	0	0
83	21	31
0	0	0
0	0	0
0	2	0
46	43	36
0	0	0
0	0	0
0	1	0
1	1	1
319	419	329
0	1	0
2323	2719	2977
323	657	685
1	1	1
0	0	0
129	99	103
0	0	0
2	0	0
0	0	0
968	210	313
0	0	2
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	4
0	0	0
1	0	4
0	0	0
539	680	887
20	26	11
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
2	0	1
2267	4142	4164
1	2	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
205	67	226
0	0	0
0	0	0
124	218	357
0	1	1
0	0	0
4	2	1
6886	10138	9252
0	0	0
0	0	0
5164	9984	14011
0	1	0
0	0	0
0	0	0
0	0	0
0	0	2
1	0	0
0	0	0
5463	8055	7197
190	115	16
33	35	35
2382	3433	3589
0	0	1
1	0	0
0	0	0
0	0	0
1584	2441	2701
24	41	25
0	0	0
0	0	0
0	0	0
0	1	0
0	0	0
0	0	2
989	1101	827
0	0	0
1	0	2
0	0	0
447	753	856
0	0	0
1	0	0
0	0	0
833	1098	1171
2	1	0
0	0	0
978	1401	1472
0	10	1
2653	4786	4913
428	702	628
0	1	0
812	1653	1425
0	3	0
0	0	0
0	0	0
0	0	0
0	1	2
14	20	28
29	48	27
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	2
0	0	0
0	0	0
22	14	25
168	204	365
0	0	0
1	0	0
0	0	3
0	8	3
71	189	267
3	7	10
0	0	0
717	1119	1242
1390	2210	2149
8	7	7
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	3	2
0	0	0
2	1	0
0	0	0
0	0	0
17	25	6
0	0	0
1155	1864	2418
0	0	0
2	0	0
0	0	0
0	0	0
3	14	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
16	138	41
3	16	11
1	25	3
413	593	483
1094	2143	1718
0	0	0
0	0	0
0	0	0
52	87	66
0	0	0
0	0	0
11	24	20
0	0	1
6655	13506	14216
0	0	0
4	3	0
8	3	0
0	0	0
0	0	0
147	289	122
0	1	0
0	0	1
0	0	0
0	0	0
0	0	0
2	4	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6609	9563	9189
0	0	0
0	0	0
0	0	0
0	0	0
0	24	98
0	1	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	6	0
0	0	0
0	2	0
0	0	5
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	4
1	8	6
9	60	71
0	0	0
8	1	8
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	2
0	0	0
341	584	625
0	1	1
14	35	13
778	947	1134
640	956	661
1	0	0
0	0	0
1	1	2
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
510	840	1267
1	4	9
0	0	1
0	0	0
0	0	0
0	0	1
0	0	0
0	0	1
71	5	1
0	0	0
1	2	0
1	2	6
0	0	3
0	0	0
4	2	4
1	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	3
232	313	655
0	3	2
0	0	0
0	0	0
0	0	0
0	2	0
0	0	0
3	7	2
2	9	0
1	1	1
3631	4518	4518
0	0	0
1	0	0
86	116	88
0	0	0
0	0	0
0	0	0
2	5	0
0	1	0
0	0	0
7	9	14
0	0	0
1742	2271	2503
0	0	0
8	5	19
2	5	3
3578	5020	5737
0	0	0
2	1	4
2032	3259	2622
0	0	0
2373	3605	5185
3151	4978	5201
0	0	0
4	7	5
0	0	0
339	595	737
113	169	214
0	0	0
2	0	1
581	703	963
7	24	30
11	23	22
0	0	0
0	0	0
11	15	18
0	0	0
0	0	0
0	0	0
0	1	3
0	0	0
0	0	0
3	33	31
0	0	0
0	0	0
0	0	0
2	2	0
0	0	0
0	0	0
0	0	0
1	3	0
0	0	0
0	1	4
0	1	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	0
0	0	0
0	0	0
10	8	11
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
6	1	11
0	0	0
3	1	4
12	8	3
1	1	2
938	1416	1560
1	1	2
18	425	506
5	11	20
3	7	2
4	9	1
1922	1378	1136
0	0	0
2	0	4
0	0	0
0	1	0
16	6	0
3705	2955	3179
0	0	0
2	1	3
0	2	0
17541	18202	19065
0	0	0
1	0	0
29	20	67
31	31	29
276	184	159
38	20	26
0	0	0
1692	2105	1493
654	1102	729
9	5	6
30	97	16
0	0	0
727	969	881
0	0	0
0	0	0
456	209	82
0	0	0
4135	5724	4850
2	3	6
0	0	0
809	730	889
0	0	4
2329	2562	3555
2321	3314	3414
0	0	0
0	0	0
1433	2678	3735
0	0	0
0	0	0
1325	1252	2225
1356	1853	2437
0	0	0
46	29	34
1	0	0
0	0	0
1	0	0
1	0	0
3	3	2
2	0	0
90	146	119
939	1582	1637
40076	59830	77088
8233	12413	13909
0	0	0
70	132	96
0	7	4
0	0	0
0	0	0
2	1	0
0	0	0
0	0	0
9	2	0
7	3	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	0
0	0	0
0	0	0
0	0	0
1613	2344	2020
12	8	6
387	530	508
1	2	1
1119	1762	1261
5	3	16
606	909	1059
4	5	10
6	9	10
0	0	0
1309	1984	1896
361	458	481
0	1	0
201	326	315
0	1	0
0	0	1
2586	4807	4213
0	0	0
0	0	0
0	0	0
0	0	0
135	124	81
4717	8246	7746
0	0	0
0	0	0
0	0	0
6502	10448	6443
0	0	0
0	3	4
1	0	0
0	0	0
68	91	66
8	13	8
319	446	402
13778	19262	15087
9	6	7
0	0	0
0	1	0
0	0	0
782	1002	996
0	1	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	1
0	1	0
8	25	21
118	122	107
0	0	5
910	1822	1647
0	0	0
1096	956	1889
0	0	0
255	524	452
0	0	0
0	0	0
1313	1837	1492
810	3321	2733
1631	2801	2254
18	21	23
0	0	0
0	0	0
1	1	0
4902	5748	6220
4	4	0
1266	1475	882
0	1	1
955	1095	580
1	2	1
0	0	0
921	1037	789
3	4	0
2918	955	569
15	12	16
3	2	5
2066	3460	3272
6	5	5
3	1	0
1379	2674	3028
7	1	5
6	17	3
0	1	1
1413	2460	2580
0	0	0
0	0	0
0	0	0
0	0	0
5209	7068	6504
0	0	0
26	27	13
0	0	0
0	0	0
0	0	0
87	300	149
2880	4811	3830
0	0	0
1	0	0
1	1	1
7211	6978	11537
496	712	731
883	1238	1052
8194	10634	10875
1	0	6
18	12	10
0	1	0
4015	4784	4887
0	0	0
2	2	1
0	0	0
0	0	0
624	1259	1405
29	60	28
5	10	6
6741	11280	12403
0	0	0
0	1	0
1	0	1
0	0	0
0	0	0
2124	2915	2986
2	2	1
1	0	7
1191	1946	2639
1	5	3
3031	3780	4411
70	139	28
4053	71	1
2810	3116	2962
0	1	0
0	2	0
45	100	90
